sample	ID	meancov	Completeness	Contamination	CheckMStatus	Size	#Contigs	Contig_N50	Longest_contig	16S_rRNA	23S_rRNA	5S_rRNA	tRNAKind	tRNAUniqueStrict	pass.GUNC	RNAPASS	MIMAG
MBS1256	MBS1256.bin.3.fa	6.405564452896919	6.37	0.0	LOW	239772	75	3106	7019	0	0	0	bact	0.0	False	False	LOW
MBS1256	MBS1256.bin.4.fa	8.742515399754794	43.31	0.32	LOW	1142713	282	4095	15893	0	0	0	bact	6.0	True	False	LOW
MBS1256	MBS1256.bin.5.fa	6.95191647446168	13.47	0.1	LOW	227188	62	3631	6609	0	0	0	bact	0.0	True	False	LOW
MBS1256	MBS1256.bin.6.fa	14.40004597277291	89.21	0.05	MEDIUM	2462327	200	17944	76999	0	0	0	bact	17.0	True	False	MEDIUM
MBS1257	MBS1257.bin.1.fa	7.85235760122071	23.19	0.78	LOW	1196025	317	3768	12091	0	0	0	bact	0.0	True	False	LOW
MBS1257	MBS1257.bin.2.fa	7.270421430672026	20.99	0.05	LOW	561065	166	3230	8681	0	0	0	bact	4.0	True	False	LOW
MBS1257	MBS1257.bin.3.fa	8.442836868551264	21.55	0.06	LOW	912485	245	3609	14189	0	0	0	bact	2.0	False	False	LOW
MBS1257	MBS1257.bin.4.fa	25.192799415159453	87.89	1.14	MEDIUM	3025782	167	28783	122383	0	0	0	bact	18.0	True	False	MEDIUM
MBS1257	MBS1257.bin.5.fa	7.21505806160817	19.31	0.0	LOW	843070	232	3516	14894	0	0	0	bact	0.0	False	False	LOW
MBS1257	MBS1257.bin.6.fa	12.09298552095803	73.11	1.02	MEDIUM	2629732	395	7741	42875	0	0	0	bact	13.0	True	False	MEDIUM
MBS1257	MBS1257.bin.7.fa	55.83396540308093	88.7	2.89	MEDIUM	3370936	194	24028	149629	0	0	1	bact	19.0	False	False	MEDIUM
MBS1258	MBS1258.bin.1.fa	15.101164872018362	77.91	1.14	MEDIUM	3253748	417	9193	55783	0	0	0	bact	15.0	True	False	MEDIUM
MBS1258	MBS1258.bin.2.fa	31.171281351477013	98.3	75.21	LOW	13866133	1114	19288	168078	0	0	2	bact	19.0	True	False	LOW
MBS1259	MBS1259.bin.1.fa	22.798856865877248	96.29	0.06	HIGH	4439724	130	46808	134764	0	0	3	bact	18.0	True	False	NEARCOMPLETE
MBS1259	MBS1259.bin.2.fa	6.394493474875136	6.48	0.0	LOW	279305	87	3178	7300	0	0	0	bact	0.0	False	False	LOW
MBS1259	MBS1259.bin.3.fa	24.032453961784697	99.99	0.19	HIGH	2189594	51	68092	171442	1	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1259	MBS1259.bin.4.fa	9.29820297502637	55.22	0.18	MEDIUM	2553053	596	4348	16208	0	0	0	bact	4.0	True	False	MEDIUM
MBS1259	MBS1259.bin.5.fa	34.82398070882237	99.98	0.39	HIGH	4407818	149	45622	149800	0	0	1	bact	19.0	True	False	NEARCOMPLETE
MBS1259	MBS1259.bin.6.fa	8.257840481642752	35.08	0.04	LOW	678179	164	4192	11265	0	0	0	bact	5.0	True	False	LOW
MBS1259	MBS1259.bin.7.fa	8.480349954312688	45.37	0.04	LOW	1332974	330	3928	12163	0	0	0	bact	11.0	True	False	LOW
MBS1260	MBS1260.bin.1.fa	12.286540976717832	84.3	0.17	MEDIUM	4316866	610	8361	60658	0	0	2	bact	11.0	True	False	MEDIUM
MBS1260	MBS1260.bin.2.fa	50.9758828086399	99.95	0.2	HIGH	4918110	59	148423	424518	0	0	3	bact	18.0	True	False	NEARCOMPLETE
MBS1261	MBS1261.bin.1.fa	16.45687369994953	93.22	12.57	LOW	5088264	557	12168	73464	0	0	0	bact	16.0	True	False	LOW
MBS1261	MBS1261.bin.2.fa	24.27919029661641	78.98	3.47	MEDIUM	3320821	125	35210	117528	0	0	1	bact	17.0	True	False	MEDIUM
MBS1262	MBS1262.bin.1.fa	21.601773985239547	73.38	0.48	MEDIUM	3017387	160	27557	80364	0	0	0	bact	16.0	True	False	MEDIUM
MBS1262	MBS1262.bin.2.fa	16.327413459135585	88.04	31.77	LOW	8459414	1530	6049	62307	0	0	1	bact	16.0	False	False	LOW
MBS1262	MBS1262.bin.3.fa	11.7351463415738	71.79	1.65	MEDIUM	2651468	466	6573	21096	0	0	0	bact	9.0	False	False	MEDIUM
MBS1262	MBS1262.bin.4.fa	8.029455834338691	29.98	1.28	LOW	801539	209	3722	10221	0	0	0	arch	2.0	True	False	LOW
MBS1262	MBS1262.bin.5.fa	8.889141311527364	12.27	0.0	LOW	637379	165	3799	16532	0	0	1	bact	1.0	True	False	LOW
MBS1262	MBS1262.bin.6.fa	7.41790947394308	19.85	0.0	LOW	398493	114	3402	7379	0	0	0	bact	5.0	True	False	LOW
MBS1263	MBS1263.bin.1.fa	36.51368393223028	4.66	0.02	LOW	226945	2	185346	185346	0	0	0	bact	0.0	False	False	LOW
MBS1263	MBS1263.bin.2.fa	11.038502743758404	37.61	0.08	LOW	687925	167	4164	10027	0	0	0	bact	1.0	True	False	LOW
MBS1263	MBS1263.bin.3.fa	68.24192304660592	95.97	0.01	HIGH	4085018	119	69559	189756	0	0	1	bact	19.0	True	False	NEARCOMPLETE
MBS1263	MBS1263.bin.4.fa	29.17246889283317	93.51	0.79	HIGH	5654324	234	41330	134865	0	0	2	bact	19.0	True	False	NEARCOMPLETE
MBS1264	MBS1264.bin.1.fa	20.15905978983692	100.0	91.04	LOW	4279724	169	42965	147564	0	0	1	bact	20.0	True	False	LOW
MBS1264	MBS1264.bin.2.fa	7.184137149914887	36.8	0.04	LOW	751353	196	3838	11467	0	0	1	bact	5.0	True	False	LOW
MBS1264	MBS1264.bin.3.fa	7.89670638810261	28.56	0.02	LOW	745777	197	3680	10226	0	0	0	bact	1.0	True	False	LOW
MBS1264	MBS1264.bin.4.fa	6.416345444918924	10.85	0.01	LOW	404186	127	2996	6229	0	0	0	bact	2.0	True	False	LOW
MBS1264	MBS1264.bin.5.fa	7.343064599040439	8.56	0.0	LOW	280128	81	3255	8667	0	0	0	bact	3.0	False	False	LOW
MBS1433	MBS1433.bin.1.fa	31.27968248221994	98.99	2.0	HIGH	5005326	171	51228	166978	0	0	0	bact	19.0	True	False	NEARCOMPLETE
MBS1433	MBS1433.bin.2.fa	14.912651991306848	80.03	4.05	MEDIUM	3205282	339	11716	45250	0	0	0	bact	16.0	True	False	MEDIUM
MBS1433	MBS1433.bin.3.fa	10.533835944440437	74.7	0.38	MEDIUM	2452791	437	6340	19901	0	0	0	bact	13.0	True	False	MEDIUM
MBS1433	MBS1433.bin.4.fa	15.488979427340793	84.99	10.16	LOW	4764090	666	8443	45393	0	0	1	bact	15.0	False	False	LOW
MBS1434	MBS1434.bin.1.fa	17.096758765645454	63.62	0.09	MEDIUM	2552978	513	5373	19178	0	0	0	bact	7.0	True	False	MEDIUM
MBS1434	MBS1434.bin.2.fa	92.43850789170288	99.97	0.27	HIGH	6113256	154	59471	201143	1	0	4	bact	20.0	True	False	NEARCOMPLETE
MBS1434	MBS1434.bin.3.fa	70.79413974209366	94.3	0.02	HIGH	4276979	123	50577	227444	0	0	2	bact	18.0	True	False	NEARCOMPLETE
MBS1434	MBS1434.bin.4.fa	10.190396754999142	9.48	0.0	LOW	425023	134	3032	7846	0	0	0	bact	1.0	True	False	LOW
MBS1435	MBS1435.bin.1.fa	32.358057188385935	97.24	97.4	LOW	15615863	613	44435	263007	0	0	1	bact	19.0	True	False	LOW
MBS1435	MBS1435.bin.2.fa	29.23641597485152	99.98	0.0	HIGH	4585883	132	46059	167750	0	0	3	bact	17.0	True	False	NEARCOMPLETE
MBS1435	MBS1435.bin.3.fa	13.246074710565304	78.16	0.81	MEDIUM	3807681	639	6892	34920	0	0	0	bact	10.0	True	False	MEDIUM
MBS1435	MBS1435.bin.4.fa	8.966293637525814	8.72	0.0	LOW	254225	71	3238	13020	0	0	0	bact	1.0	False	False	LOW
MBS1435	MBS1435.bin.5.fa	13.30396146963653	75.72	4.16	MEDIUM	2325854	438	5810	20132	0	0	0	bact	13.0	False	False	MEDIUM
MBS1435	MBS1435.bin.6.fa	8.880460962193046	22.64	0.05	LOW	526464	138	3696	9771	0	0	0	bact	4.0	True	False	LOW
MBS1435	MBS1435.bin.7.fa	39.10995474694094	15.55	0.0	LOW	647912	16	50911	118419	0	0	1	bact	4.0	True	False	LOW
MBS1435	MBS1435.bin.8.fa	9.92580279383278	35.25	0.07	LOW	634970	164	3854	14376	0	0	0	bact	3.0	True	False	LOW
MBS1435	MBS1435.bin.9.fa	10.139459104526614	8.46	0.04	LOW	243670	64	3655	10379	0	0	0			False	False	LOW
MBS1436	MBS1436.bin.1.fa	6.850612330032479	7.41	0.0	LOW	201362	62	3057	10920	0	0	0	bact	0.0	False	False	LOW
MBS1436	MBS1436.bin.2.fa	35.32285109296142	4.5	0.0	LOW	314055	28	16724	29021	0	0	0	bact	2.0	False	False	LOW
MBS1436	MBS1436.bin.3.fa	28.316293859262263	5.25	0.02	LOW	226748	14	28337	38267	0	0	0	bact	0.0	False	False	LOW
MBS1436	MBS1436.bin.4.fa	12.801941454017872	58.83	1.47	MEDIUM	2050525	452	4753	25544	0	0	0	bact	12.0	False	False	MEDIUM
MBS1436	MBS1436.bin.5.fa	20.909875360063047	87.76	0.28	MEDIUM	1832318	189	12284	39418	0	0	1	bact	13.0	True	False	MEDIUM
MBS1436	MBS1436.bin.6.fa	16.122476238764836	75.73	0.18	MEDIUM	3214795	524	7180	23293	0	0	1	bact	15.0	True	False	MEDIUM
MBS1436	MBS1436.bin.7.fa	13.130720132391318	66.7	0.02	MEDIUM	1963875	403	5123	33787	0	0	0	bact	12.0	False	False	MEDIUM
MBS1436	MBS1436.bin.8.fa	106.26931850603464	97.13	0.61	HIGH	3014260	170	22688	75824	0	0	0	bact	19.0	False	False	NEARCOMPLETE
MBS1436	MBS1436.bin.9.fa	18.998485433792027	95.51	0.05	HIGH	4470587	329	19706	74888	0	0	0	bact	17.0	True	False	NEARCOMPLETE
MBS1437	MBS1437.bin.1.fa	18.06184111575808	85.82	0.09	MEDIUM	1809783	217	10463	34503	0	0	0	bact	14.0	True	False	MEDIUM
MBS1437	MBS1437.bin.2.fa	10.75147673093477	42.06	2.31	LOW	2173551	536	4069	17939	0	0	0	bact	7.0	False	False	LOW
MBS1437	MBS1437.bin.3.fa	101.02879902234076	5.61	0.0	LOW	224209	16	20970	42813	0	0	0	bact	0.0	True	False	LOW
MBS1437	MBS1437.bin.4.fa	145.36007152834273	18.97	0.03	LOW	651490	7	123480	161751	0	1	1	bact	11.0	True	False	LOW
MBS1437	MBS1437.bin.5.fa	23.698396933012816	6.76	0.25	LOW	208413	19	19609	38444	0	0	0	bact	1.0	True	False	LOW
MBS1437	MBS1437.bin.6.fa	130.3795738686686	78.21	0.01	MEDIUM	2365421	65	55811	161307	0	0	1	bact	16.0	True	False	MEDIUM
MBS1437	MBS1437.bin.7.fa	17.38690885804947	6.97	0.0	LOW	209256	26	9094	36487	0	0	0	bact	0.0	False	False	LOW
MBS1438	MBS1438.bin.1.fa	17.065092153090493	21.8	3.64	LOW	944461	277	3345	9052	0	0	0	bact	1.0	False	False	LOW
MBS1438	MBS1438.bin.2.fa	63.41595225238736	98.79	3.98	HIGH	2087141	109	26190	75743	0	0	3	bact	20.0	True	False	NEARCOMPLETE
MBS1438	MBS1438.bin.3.fa	34.73661704223135	75.61	1.12	MEDIUM	1505777	281	5797	22417	0	0	0	bact	18.0	True	False	MEDIUM
MBS1438	MBS1438.bin.4.fa	25.73623464297508	85.17	2.52	MEDIUM	2110679	235	12553	42514	0	0	0	bact	17.0	True	False	MEDIUM
MBS1438	MBS1438.bin.5.fa	14.98414015614212	57.16	0.16	MEDIUM	1205056	260	4670	18410	0	0	0	bact	7.0	True	False	MEDIUM
MBS1438	MBS1438.bin.6.fa	23.718830673608625	39.96	0.03	LOW	2029784	499	4059	13687	0	0	0	bact	5.0	False	False	LOW
MBS1438	MBS1438.bin.7.fa	9.323565767906285	29.48	0.01	LOW	664990	185	3512	8766	0	0	0	bact	2.0	True	False	LOW
MBS1439	MBS1439.bin.1.fa	11.742362298328365	56.41	0.95	MEDIUM	1699235	362	4880	19914	0	0	0	bact	3.0	True	False	MEDIUM
MBS1439	MBS1439.bin.2.fa	24.58283943478732	5.51	0.03	LOW	221368	11	25100	48984	0	0	0	bact	0.0	False	False	LOW
MBS1439	MBS1439.bin.3.fa	15.762122313764309	75.32	0.59	MEDIUM	3105554	438	8215	31146	0	0	0	arch	13.0	True	False	MEDIUM
MBS1439	MBS1439.bin.4.fa	11.234833899657138	52.47	0.16	MEDIUM	1042984	241	4409	13081	0	0	1	bact	6.0	True	False	MEDIUM
MBS1439	MBS1439.bin.5.fa	86.31723545716697	94.88	0.48	HIGH	3755630	73	77831	477781	0	0	1	bact	19.0	True	False	NEARCOMPLETE
MBS1439	MBS1439.bin.6.fa	18.72935792015676	88.33	4.47	MEDIUM	4249051	494	11439	79335	0	0	1	bact	16.0	True	False	MEDIUM
MBS1439	MBS1439.bin.7.fa	10.25151694230354	46.41	5.98	LOW	2421483	620	3885	12751	0	0	0	bact	3.0	True	False	LOW
MBS1440	MBS1440.bin.1.fa	42.78225981609114	40.49	0.33	LOW	1583828	58	36393	129225	0	0	1	arch	9.0	True	False	LOW
MBS1440	MBS1440.bin.2.fa	9.427785932647517	9.43	0.09	LOW	329728	91	3502	9365	0	0	0	bact	0.0	False	False	LOW
MBS1440	MBS1440.bin.3.fa	11.074070943794675	53.97	0.97	MEDIUM	1727452	387	4686	13996	0	0	0	bact	3.0	True	False	MEDIUM
MBS1440	MBS1440.bin.4.fa	15.11804665345514	81.74	1.56	MEDIUM	3592317	574	7134	30508	0	0	0	bact	11.0	False	False	MEDIUM
MBS1440	MBS1440.bin.5.fa	21.5482746632674	88.36	2.28	MEDIUM	1907077	181	14709	40772	0	0	1	bact	13.0	True	False	MEDIUM
MBS1440	MBS1440.bin.6.fa	19.25116835008116	92.5	22.03	LOW	5869816	761	9965	54374	0	0	0	bact	17.0	False	False	LOW
MBS1440	MBS1440.bin.7.fa	33.334007670630655	99.15	36.87	LOW	4745894	283	25135	93652	0	0	0	bact	19.0	True	False	LOW
MBS1440	MBS1440.bin.8.fa	7.994880519256005	6.38	0.03	LOW	254518	72	3419	8390	0	0	0	bact	0.0	True	False	LOW
MBS1441	MBS1441.bin.1.fa	62.40684718418825	70.65	0.94	MEDIUM	2431306	78	44937	117727	0	0	1	arch	14.0	False	False	MEDIUM
MBS1441	MBS1441.bin.2.fa	12.714485868115329	40.7	0.8	LOW	1548095	369	4293	14626	0	0	0	bact	4.0	False	False	LOW
MBS1441	MBS1441.bin.3.fa	15.200328885262063	78.22	0.15	MEDIUM	3156724	571	5880	28991	0	0	0	bact	14.0	True	False	MEDIUM
MBS1441	MBS1441.bin.4.fa	13.8437192832795	19.33	1.44	LOW	839323	218	3869	14721	0	0	0	bact	1.0	False	False	LOW
MBS1441	MBS1441.bin.5.fa	10.496104569235005	6.33	0.38	LOW	246956	72	3395	6591	0	0	0	bact	0.0	True	False	LOW
MBS1441	MBS1441.bin.6.fa	10.065741672960936	42.34	7.57	LOW	2338106	650	3543	10626	0	0	0	bact	3.0	False	False	LOW
MBS1441	MBS1441.bin.7.fa	9.597776326574133	10.23	0.0	LOW	300134	89	3210	6885	0	0	0	bact	0.0	True	False	LOW
MBS1441	MBS1441.bin.8.fa	18.08674360940816	37.08	0.02	LOW	1062695	237	4660	15598	0	0	0	arch	3.0	True	False	LOW
MBS1441	MBS1441.bin.9.fa	51.96131498686139	99.26	26.26	LOW	7958224	229	60827	324218	0	0	4	bact	19.0	True	False	LOW
MBS1442	MBS1442.bin.1.fa	21.75879676855793	72.39	1.79	MEDIUM	2899758	558	5497	22277	0	0	0	bact	8.0	False	False	MEDIUM
MBS1442	MBS1442.bin.2.fa	16.74741837716194	9.19	0.0	LOW	330606	91	3582	8694	0	0	0	bact	1.0	False	False	LOW
MBS1442	MBS1442.bin.3.fa	30.620707531831528	71.69	0.08	MEDIUM	1728318	250	8130	27940	0	0	0	bact	12.0	True	False	MEDIUM
MBS1442	MBS1442.bin.4.fa	14.125892288341854	23.49	0.07	LOW	795847	224	3423	8214	0	0	0	bact	1.0	False	False	LOW
MBS1442	MBS1442.bin.5.fa	11.12406551311648	11.17	0.08	LOW	512447	149	3334	7337	0	0	0	arch	1.0	True	False	LOW
MBS1442	MBS1442.bin.6.fa	43.57462624549238	75.51	1.32	MEDIUM	2575086	423	7028	31977	0	0	1	bact	14.0	False	False	MEDIUM
MBS1442	MBS1442.bin.7.fa	43.773093346944414	89.61	1.09	MEDIUM	2707598	278	12870	50935	0	0	0	bact	14.0	True	False	MEDIUM
MBS1442	MBS1442.bin.8.fa	20.247479532895905	71.53	1.71	MEDIUM	1349849	281	4945	20511	0	0	1	bact	5.0	True	False	MEDIUM
MBS1442	MBS1442.bin.9.fa	19.01272685951755	8.7	0.01	LOW	215607	42	5668	10769	0	0	0	bact	0.0	True	False	LOW
MBS1443	MBS1443.bin.1.fa	9.931816448286954	16.02	0.06	LOW	301539	83	3601	9596	0	0	0	bact	3.0	False	False	LOW
MBS1443	MBS1443.bin.10.fa	10.894833212403936	9.59	0.0	LOW	263239	79	3291	7794	0	0	0	bact	0.0	False	False	LOW
MBS1443	MBS1443.bin.11.fa	8.61738467324085	16.31	0.01	LOW	765824	225	3396	6999	0	0	0	bact	1.0	False	False	LOW
MBS1443	MBS1443.bin.12.fa	8.730144335827484	15.58	0.2	LOW	250319	72	3308	9030	0	0	0	bact	0.0	True	False	LOW
MBS1443	MBS1443.bin.13.fa	11.231935880076964	22.54	0.03	LOW	715659	198	3529	15893	0	0	0	bact	1.0	True	False	LOW
MBS1443	MBS1443.bin.14.fa	12.542203976586473	64.2	15.67	LOW	2822471	660	4358	13654	0	0	0	bact	11.0	False	False	LOW
MBS1443	MBS1443.bin.15.fa	19.859861577951538	72.37	2.73	MEDIUM	2139977	298	8661	40755	0	0	0	bact	9.0	True	False	MEDIUM
MBS1443	MBS1443.bin.16.fa	12.271129856569765	30.6	1.12	LOW	946244	240	3881	14307	0	0	0	bact	2.0	False	False	LOW
MBS1443	MBS1443.bin.17.fa	12.256481028579415	4.48	0.0	LOW	200354	36	5969	12257	0	0	0	bact	0.0	False	False	LOW
MBS1443	MBS1443.bin.18.fa	12.990881081435427	38.16	2.05	LOW	1159348	266	4228	26586	0	0	0	bact	4.0	False	False	LOW
MBS1443	MBS1443.bin.2.fa	31.57868492573089	7.35	0.0	LOW	218193	24	11728	36427	0	0	0	bact	2.0	True	False	LOW
MBS1443	MBS1443.bin.3.fa	10.46833108412056	46.58	0.35	LOW	1333800	328	4148	12289	0	0	0	bact	7.0	True	False	LOW
MBS1443	MBS1443.bin.4.fa	11.48769858503602	61.34	9.87	MEDIUM	2912795	659	4509	18096	0	0	0	bact	6.0	False	False	MEDIUM
MBS1443	MBS1443.bin.5.fa	20.42697449468449	31.17	0.02	LOW	1117767	164	8088	42919	0	0	0	bact	9.0	True	False	LOW
MBS1443	MBS1443.bin.6.fa	13.354493336717592	73.69	0.01	MEDIUM	3337019	609	6224	26440	0	0	0	bact	16.0	True	False	MEDIUM
MBS1443	MBS1443.bin.7.fa	11.905501419949442	20.29	2.54	LOW	1032079	231	4398	16807	0	0	0	bact	3.0	False	False	LOW
MBS1443	MBS1443.bin.8.fa	9.6852261834273	33.06	0.03	LOW	731287	193	3768	11841	0	0	0	bact	1.0	True	False	LOW
MBS1443	MBS1443.bin.9.fa	8.098253882579446	9.86	0.0	LOW	359426	107	3339	5657	0	0	0	bact	1.0	False	False	LOW
MBS1444	MBS1444.bin.1.fa	10.66854706211953	7.49	0.0	LOW	210594	47	4444	13129	0	0	0	bact	0.0	False	False	LOW
MBS1444	MBS1444.bin.2.fa	16.26173307004808	74.35	0.0	MEDIUM	1365819	210	8127	33866	1	1	1	bact	14.0	True	False	MEDIUM
MBS1444	MBS1444.bin.3.fa	17.040596048049466	90.85	86.39	LOW	19348977	2075	12413	86801	0	0	2	bact	19.0	False	False	LOW
MBS1444	MBS1444.bin.4.fa	8.884795745095865	25.22	1.08	LOW	1497002	384	3867	13490	0	0	0	bact	1.0	False	False	LOW
MBS1444	MBS1444.bin.5.fa	8.367393863082693	27.15	0.02	LOW	621061	167	3584	9184	0	0	0	bact	3.0	False	False	LOW
MBS1444	MBS1444.bin.6.fa	17.427239803744904	99.98	0.18	HIGH	2556061	180	17880	71695	1	1	1	bact	20.0	True	True	HIGH
MBS1444	MBS1444.bin.7.fa	10.421542982013072	53.56	0.39	MEDIUM	2080789	458	4780	14037	0	0	0	bact	6.0	False	False	MEDIUM
MBS1444	MBS1444.bin.8.fa	7.768694304533127	7.96	0.0	LOW	252938	77	3176	6107	0	0	0	bact	1.0	True	False	LOW
MBS1444	MBS1444.bin.9.fa	40.63391318082586	86.09	0.12	MEDIUM	2481802	147	29694	84335	0	0	0	bact	19.0	True	False	MEDIUM
MBS1445	MBS1445.bin.1.fa	109.0457885403468	77.2	18.48	LOW	2883822	323	12392	40521	0	0	1	bact	17.0	True	False	LOW
MBS1445	MBS1445.bin.2.fa	62.495752237052805	60.97	3.7	MEDIUM	2540396	291	11774	49966	0	0	2	bact	14.0	True	False	MEDIUM
MBS1445	MBS1445.bin.3.fa	39.99740823267269	6.72	0.01	LOW	255810	45	7238	15477	0	0	0	bact	7.0	True	False	LOW
MBS1445	MBS1445.bin.4.fa	10.09375004984838	19.32	0.0	LOW	626901	176	3452	7650	0	0	0	bact	3.0	True	False	LOW
MBS1445	MBS1445.bin.5.fa	59.5908557525292	6.01	0.09	LOW	301676	43	8131	23838	0	0	0	bact	2.0	True	False	LOW
MBS1445	MBS1445.bin.6.fa	26.071010716771053	89.06	0.26	MEDIUM	1796250	179	13326	43727	0	0	0	bact	14.0	True	False	MEDIUM
MBS1445	MBS1445.bin.7.fa	28.64414978067058	9.62	0.26	LOW	499477	89	6053	22894	0	0	0	bact	0.0	True	False	LOW
MBS1445	MBS1445.bin.8.fa	9.734838314229489	9.63	0.0	LOW	402973	116	3394	8386	0	0	0	bact	1.0	False	False	LOW
MBS1445	MBS1445.bin.9.fa	9.58655451055369	19.67	0.2	LOW	1177882	330	3417	10975	0	0	0	bact	1.0	True	False	LOW
MBS1446	MBS1446.bin.1.fa	12.54408028111907	23.1	0.01	LOW	443940	122	3773	9083	0	0	0	bact	5.0	True	False	LOW
MBS1446	MBS1446.bin.2.fa	21.180496997689403	47.54	11.75	LOW	3278808	840	3840	13585	0	0	0	bact	6.0	True	False	LOW
MBS1446	MBS1446.bin.3.fa	84.27803715880333	83.51	0.4	MEDIUM	2832384	288	12211	45485	0	0	0	bact	10.0	True	False	MEDIUM
MBS1446	MBS1446.bin.4.fa	49.74207430697607	7.27	0.01	LOW	329498	57	6674	19714	0	0	0	bact	3.0	True	False	LOW
MBS1446	MBS1446.bin.5.fa	20.86354104813513	64.3	0.05	MEDIUM	2623822	564	4793	19090	1	0	1			True	False	MEDIUM
MBS1447	MBS1447.bin.1.fa	36.94797123154953	95.33	1.54	HIGH	4197793	522	9822	38471	0	0	4	bact	17.0	True	False	NEARCOMPLETE
MBS1447	MBS1447.bin.2.fa	11.178241424579108	14.33	0.01	LOW	633001	178	3518	7453	0	0	0	bact	0.0	False	False	LOW
MBS1447	MBS1447.bin.3.fa	95.29193966287008	99.12	0.18	HIGH	3370926	250	18541	101798	0	0	1	bact	18.0	True	False	NEARCOMPLETE
MBS1447	MBS1447.bin.4.fa	15.923542301440776	36.27	0.43	LOW	1594071	418	3684	11027	0	0	0	bact	2.0	False	False	LOW
MBS1447	MBS1447.bin.5.fa	13.481487926492877	55.25	0.17	MEDIUM	1045885	242	4267	13934	0	0	0	bact	4.0	True	False	MEDIUM
MBS1448	MBS1448.bin.1.fa	10.281027449463156	32.61	0.02	LOW	945993	258	3635	9052	0	0	0	bact	4.0	True	False	LOW
MBS1448	MBS1448.bin.2.fa	17.24347108498246	79.81	0.25	MEDIUM	2198183	364	6823	31208	0	0	0	bact	8.0	True	False	MEDIUM
MBS1448	MBS1448.bin.3.fa	15.315294467950348	83.03	35.7	LOW	7925905	1724	4749	38257	0	0	0	bact	17.0	False	False	LOW
MBS1448	MBS1448.bin.4.fa	11.69184477171104	7.64	0.0	LOW	243770	68	3678	8481	0	0	0	bact	0.0	False	False	LOW
MBS1448	MBS1448.bin.5.fa	11.52578293929804	8.18	0.0	LOW	209499	66	3047	6385	0	0	0	bact	0.0	False	False	LOW
MBS1448	MBS1448.bin.6.fa	85.62884201712555	99.94	0.53	HIGH	4254113	80	87295	302386	0	0	1	bact	19.0	True	False	NEARCOMPLETE
MBS1448	MBS1448.bin.7.fa	15.461999929717818	33.07	0.0	LOW	597591	159	3718	8880	0	0	0	bact	1.0	True	False	LOW
MBS1449	MBS1449.bin.1.fa	31.07158935732409	52.44	2.61	MEDIUM	1872499	407	4880	16375	0	0	0	arch	3.0	True	False	MEDIUM
MBS1449	MBS1449.bin.2.fa	53.49086630293229	83.14	1.35	MEDIUM	4557355	684	7817	42416	0	0	0	bact	16.0	True	False	MEDIUM
MBS1449	MBS1449.bin.3.fa	24.458364141261804	47.33	4.94	LOW	2247798	494	4747	15844	0	0	0	bact	4.0	True	False	LOW
MBS1449	MBS1449.bin.4.fa	16.617246886512113	7.32	0.0	LOW	359404	103	3308	7814	0	0	0			True	False	LOW
MBS1450	MBS1450.bin.1.fa	14.9577260258442	79.34	0.65	MEDIUM	2028695	313	7419	29366	0	0	0	bact	10.0	True	False	MEDIUM
MBS1450	MBS1450.bin.2.fa	45.0903701861136	99.82	0.24	HIGH	2621141	100	42631	138719	1	1	1	bact	20.0	True	True	HIGH
MBS1450	MBS1450.bin.3.fa	12.276093841440323	48.52	1.29	LOW	1859136	436	4456	14247	0	0	0	bact	6.0	False	False	LOW
MBS1450	MBS1450.bin.4.fa	10.309391986014102	54.42	1.48	MEDIUM	1325907	308	4482	18880	0	0	0	bact	9.0	False	False	MEDIUM
MBS1450	MBS1450.bin.5.fa	8.745357459059608	26.35	0.14	LOW	798539	218	3690	8769	0	0	0	bact	3.0	True	False	LOW
MBS1450	MBS1450.bin.6.fa	24.619369121530063	90.29	0.03	HIGH	3762246	267	19145	68009	0	0	1	bact	18.0	False	False	NEARCOMPLETE
MBS1450	MBS1450.bin.7.fa	9.743352338835434	48.09	0.12	LOW	1035665	237	4537	14649	0	0	0	bact	11.0	True	False	LOW
MBS1450	MBS1450.bin.8.fa	22.831477726555924	91.0	4.52	HIGH	4300031	483	10592	68345	0	0	2	bact	18.0	True	False	NEARCOMPLETE
MBS1451	MBS1451.bin.1.fa	27.765782780558297	89.74	1.33	MEDIUM	1600621	267	6794	35292	0	0	0	bact	14.0	True	False	MEDIUM
MBS1451	MBS1451.bin.2.fa	12.193668611016736	44.05	0.59	LOW	1745399	429	4195	10387	0	0	0	bact	3.0	True	False	LOW
MBS1451	MBS1451.bin.3.fa	9.091294458347823	22.49	0.74	LOW	877085	255	3276	9934	0	0	0	bact	3.0	True	False	LOW
MBS1451	MBS1451.bin.4.fa	16.767873647183844	38.21	0.04	LOW	1292951	266	5080	21174	0	0	0	bact	5.0	True	False	LOW
MBS1451	MBS1451.bin.5.fa	11.857427057584848	59.08	0.0	MEDIUM	1409468	326	4363	13363	0	0	0	bact	9.0	True	False	MEDIUM
MBS1451	MBS1451.bin.6.fa	15.825046490364386	62.37	0.35	MEDIUM	1195409	211	6193	27025	0	0	1	bact	5.0	True	False	MEDIUM
MBS1451	MBS1451.bin.7.fa	25.19127723174817	94.43	13.5	LOW	2973689	383	9328	33181	0	0	0	bact	16.0	True	False	LOW
