LibraryID	CON001	CON002	CON003	CON004	CON005	CON006	CON007	CON008	CON009	CON010	CON011	CON012	CON013	CON014	CON015	CON016	CON017	CON018	CON019	CON020	CON021	CON022	CON023	CON026	CON027	CON028	CON029	CON031	CON032	CON033	CON034	CON035	CON036	CON037	CON038	CON039	CON040	CON041	CON042	CON043	CON044	CON045	CON046	CON047	CON048	CON049	CON050	CON051	CON052	CON053	CON054	CON055	CON056	CON057	CON058	CON059	CON060	CON061	CON062	CON063	CON064	CON065	CON066	CON067	CON068	CON069	CON070	CON071	CON072	CON073	CON074	CON075	CON076	CON077	CON078	CON079	CON080	CON081	CON082	CON083	CON084	CON085	CON086	CON087	CON088	CON089	CON090	CON091	CON092	CON093	CON095	CON096	CON097	CON098	CON099	CON101	CON104	CON105	CON106	CON107	NLF001	NLF002	NLF005	NLF006	NLF007	NLF008	NLF009	NLF010	NLF011	NLF012	NLF013	NLF014	NLF015	NLM001	NLM002	NLM003	NLM004	NLM005	NLM006	NLM007	NLM008	NLM009	NLM010	NLM015	NLM016	NLM017	NLM021	NLM022	NLM023	NLM024	NLM026	NLM027	NLM028	NLM029	NLM031	NLM032	NOF001	NOF002	NOF004	NOF005	NOF006	NOF007	NOF008	NOF009	NOF010	NOF011	NOF012	NOF013	NOF014	NOM001	NOM002	NOM004	NOM005	NOM008	NOM009	NOM010	NOM012	NOM013	NOM014	NOM015	NOM016	NOM017	NOM018	NOM019	NOM020	NOM022	NOM023	NOM025	NOM026	NOM027	NOM028	MBE033	MBE034	MBE035	MBE036	MBE037	MBE038	MBE039	MBH207	MBH208	MBM135	MBM137	MBM139	MHS226	MHS229	MHS231	MHS232	MHS234	MHS235	MHS236	MHS238	MHS239	MHS240	MHS243	MHS244	MHS246	MHS247	MHS248	MHS249	MHS250	MHS251	MHS253	MHS255	MHS257	MHS258	MHS259	MHS266	MHS267	MHS269	MHS276	MHS277	MHS279	MHS282	MHS283	MHS285	MHS286	MHS287	MHS288	MHS289	WFC023	WFC024	MBS1236	MBS1233	MBS1232	MBS1239	MBS1237	MBS1235	MBS1242	MBS1243	MBS1219	MBS1238	MBS1216	MBS1215	MBS1217	MBS1218	MBS1220	MBS1223	MBS1222	MBS1226	MBS1228	MBS1227	MBS1230	MBS1231	MBS1234	MBS1240	MBS1249	MBS1251	MBS1247	MBS1248	MBS1256	MBS1253	MBS1255	MBS1254	MBS1257	MBS1258	MBS1263	MBS1259	MBS1261	MBS1260	MBS1262	MBS1264	MBS1557	MBS1537	MBS1590	MBS1559	MBS1549	MBS1536	MBS1558	MBS1547	MBS1568	MBS1555	MBS1525	MBS1516	MBS1526	MBS1515	MBS1538	MBS1523	MBS1539	MBS1563	MBS1542	MBS1545	MBS1530	MBS1517	MBS1560	MBS1548	MBS1534	MBS1524	MBS1564	MBS1519	MBS1565	MBS1528	MBS1553	MBS1529	MBS1543	MBS1520	MBS1551	MBS1552	MBS1546	MBS1561	MBS1544	MBS1540	MBS1531	MBS1527	MBS1532	MBS1541	MBS1535	MBS1562	MBS1550	MBS1556	MBS1566	MBS1567	MBS1533	MBS1439	MBS1570	MBS1571	MBS1572	MBS1573	MBS1433	MBS1575	MBS1576	MBS1582	MBS1435	MBS1436	MBS1583	MBS1586	MBS1589	MBS1588	MBS1593	MBS1591	MBS1574	MBS1578	MBS1577	MBS1584	MBS1580	MBS1579	MBS1585	MBS1587	MBS1599	MBS1592	MBS1594	MBS1598	MBS1595	MBS1596	MBS1601	MBS1612	MBS1613	MBS1615	MBS1614	MBS1603	MBS1609	MBS1602	MBS1600	MBS1606	MBS1605	MBS1604	MBS1608	MBS1610	MBS1611	MBS1616	MBS1518	MBS1521	MBS1522	MBS1554	MBS1434	MBS1438	MBS1440	MBS1454	MBS1457	MBS1453	MBS1456	MBS1455	MBS1460	MBS1441	MBS1442	MBS1444	MBS1443	MBS1447	MBS1446	MBS1448	MBS1449	MBS1450	MBS1452	MBS1451	MBS1458	MBS1461	MBS1459	MBS1464	MBS1465	MBS1467	MBS1468	MBS1469	MBS1470	MBS1474	MBS1471	MBS1472	MBS1473	MBS1475	MBS1483	MBS1477	MBS1478	MBS1479	MBS1480	MBS1481	MBS1482	MBS1486	MBS1484	MBS1492	MBS1485	MBS1487	MBS1494	MBS1488	MBS1489	MBS1490	MBS1491	MBS1493	MBS1495	MBS1496	MBS1497	MBS1499	MBS1498	MBS1500	MBS1501	MBS1502	MBS1503	MBS1504	MBS1505	MBS1506	MBS1509	MBS1508	MBS1511	MBS1507	MBS1510	MBS1513	MBS1514
s__Klebsiella_oxytoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klebsiella_phage_0507_KN2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klebsiella_phage_JD001	0	0	0	0	0	0	0	0	0	0	0	0	31.35009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1464	0	0	0	0	0	1.46638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.37921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klebsiella_phage_KP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Klebsiella_phage_KP36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.88849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.92039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96983	0	0	0	0	0	0	0	0	1.06032	0	1.41683	0	0	0	0	0	0	0	0	0	0	20.42778	0	0	0	69.12087	0	0	0	59.30144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79507	0	0	0	0	0	0	0	0	0	0	0	0	0	23.26889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.21798	0	0	0	0	0	0	0	14.85114	0	0	0	0
s__Klebsiella_pneumoniae	0	0	0.2489	0	0	0	0.51006	0	0.2665	0.1214	2.05249	4.47228	3.78705	0	6.56907	0	0.33584	0	0.11692	0	0	0.29215	0	0	1.67349	0.55019	4.23038	0	0	0	0	0.50536	0.78533	0	0	5.5405	0	2.87845	0.21873	3.9083	0.42538	0	0	0	1.81707	0	0	0	0.23115	0.36147	0	4.06525	0	0.53906	0	0.10119	0.11361	0	0	1.01277	2.47742	0	0.30197	0.29291	0.24781	0	0	0	1.98622	0.61199	0	2.0887	0.23435	1.0639	0.30565	0	0	0	0	0.24283	0.16779	10.31737	0	0	0	0	0.40738	0	0	0.54411	0.80399	0	0.63196	0	0.24507	0.20546	20.65941	0	0.92558	1.15255	0	0	0.28007	0	0	0.16562	0	0	0	0	0	0.12755	0	0.27704	0.46554	0	0	0	1.50035	0	0	0	0.26079	0.16543	0.26028	0	0	0.28134	0.10322	0	0	0	0	0	0	0	0.27338	0	0.20671	0	0	0	0	0	0	0	0	0	0	0	0.2589	0.41014	0.97681	0	0	0	0	0	0	0	0	0	0	0.11491	1.62646	0.71466	0.3128	0	10.05269	0	0	1.85536	0	0.72675	0	0.70106	0.97103	0.10926	0.96942	1.60332	2.90464	0	0	0	0.35608	0	0.58532	0	0	0.36191	0	0	0	0	0	0	0.11782	0	0.54811	0.38073	0	0	0.18652	0	0	0.5659	0.16833	0	0.24646	0.18693	0	0	0	0.38794	0	0	0.14252	0.11154	0	0	0.27479	0	0.14114	0.51317	0	0.20149	0.10922	1.05591	0	2.90003	1.51614	13.1173	0	0	0	0	6.04135	11.52587	1.98018	0.4378	4.61418	0	0.24393	0	14.73896	0	0.11723	0	5.32685	0	0	0	0	0.30947	0	0.1388	7.47526	1.16997	11.34033	0.18368	0	0	0	0.15439	0	0	0	11.60991	0	0	0	0.2228	3.70242	3.0547	0	0.93764	0.43506	1.52343	0	0	0.60227	4.25769	0	0.89885	0.22806	0	0.60964	4.55647	1.18695	8.92774	0	4.18816	1.49249	2.59903	0	0.20063	0.11581	0	0.13349	0.16308	1.05278	2.09924	0.39225	1.30827	0	1.04082	1.1346	1.23389	0	0	0	0.76177	0	0.17791	0	0	0	0	0.12287	0	0	0	0.18774	1.33032	0.32099	4.16608	3.61598	2.54863	0.31704	0.39167	0.38383	0	3.0145	6.52888	7.36439	5.87923	1.88904	0	1.02477	9.01862	0	0	0.79191	1.9784	0	0.33795	1.54767	0	0.28443	0.15469	0	0	5.73495	0.11099	0	0.35431	0.69346	0	1.1068	0	0	0.96365	0.29127	3.86273	0	0.12468	2.71972	7.08785	0	0	0	4.42519	0	0	0	4.81442	2.11096	0	0	0	1.04165	2.2685	0.1277	0	0.54104	4.11825	0.14433	0.11124	0	6.58446	1.19551	0.11241	0.15674	1.86785	1.79031	0	1.35758	0.71995	0.19658	0	2.67311	0	0	0.29023	0	0.15323	0.23163	3.29784	0	0	1.02267	0.12555	0.11142	0.17007	2.41718	1.71955	0.36888	0	0	0	2.1467	0	0	0	0	0.14218	0	0	6.50357	4.54426	0.32233	0	0	0
s__Klebsiella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59675	0	0	0	0	0	0	0	0	0	0	0	0.40503	0	3.81038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65396	0	0	0	0	0	0	0	0	0	0	0.33446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28893	0	0	0	0	0	0	0.50457	0	0	0	0	0.10715	0	0.72905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12008	0	0.21975	0	0	0	0	0	0.37767	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02019	0	0	0	0	0.10691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54198	0	0	0	0	0.26311	0	0	0.81202	0	0.1332	0	0	0.24116	0	0	0	0.39852	0	0.23027	0	0	0	0	0	0	0	0	0.1706	0	0	0	0	0	0	0	0	0.20926	0	0.29108	0	0	0.12957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21316	0	0	0.8604	0	0	0.47492	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28697	2.58026	0	0	0	0	0	0	0	0	0.36245	0	0	0	0	0	0	0	0	0	0	0	0	0.26397	0.12209	0	0	0	0.20685	0	0.18111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92307	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lachnospiraceae_bacterium_1_1_57FAA	2.55754	0.74839	0.55301	0	1.13304	0	0	0	0	0.21786	0	3.46769	0	0.28624	0	0	1.07214	0.12267	0	0.31715	0	0.42516	0.17595	6.34681	0	0.89388	0.63088	0.10735	0	0	0.28973	0.20814	0.37606	0	0.26786	0	0	1.36483	0.85111	0.83313	0.74286	0	0	0	0	0	0	0	0.82227	1.02337	0.52147	0	0.50557	0	0.36065	0.47	0	0	0	0.73181	1.45296	0	5.21652	0	0.98149	0.30406	0	0.38672	0	0.12521	0	0.21574	0.36863	0.37938	0.24949	0	0	0	0	0.15756	0.30267	0.37497	0	0	0	0	0.45723	0.71754	0	0.23302	1.06997	1.49943	1.05424	2.59172	4.09223	0	0	0	0	0	1.50331	3.78176	1.22412	1.21123	4.67793	0	3.43144	0.48477	0.67086	0	0	0	0	2.53706	0	0	0.80696	0.48534	0.67744	0	8.77423	0	0.27808	0.31142	0	0.57297	0.52238	0.40114	0	0	0.85346	0	1.17493	5.92045	0.38125	0	0.55148	0	0	0	0	0	0.53399	0	0	4.27345	0.14737	0	3.5255	0	0	0	0.55909	0	1.73307	1.39817	2.48364	5.81942	0	0	0	0	0.30167	0.9487	0	0.27316	0	0.4981	0.57835	0	0.91293	0	0	0	0	0	0	0	0	0.24673	0.10849	0	0	0	0.26333	0	0	0.14429	0.16294	0.12382	1.19618	0	1.09443	0	0.32045	0.12175	0	0	0	0	0.4368	0	0	0	7.51434	0.18592	0	0	0	0	1.3686	0	0	1.01062	0	0	0	0.3929	0	0.20557	0	0	0	0	0	0	0	0	0	0	0	0	0.18562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21686	0	0	0	0.68604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44278	0.15032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29212	0	0	0.10008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10142	0	0	0	0	0.2876	0	0.14278	0	0	0	0
s__Lachnospiraceae_bacterium_1_4_56FAA	0	0	0	0	0	0	0	0.46019	0	0	0	0	0	0	0	0	0	0	0.40672	0	0	0	0.11379	0	0	0	0	0	0	0	0	0	0	0	0	0.19911	0	0	0	0	0	0.25333	0	0	0	0	0	0.44345	0.10771	0	0	0.34841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10002	0	0	0	0	0	0	0.17999	0	0	0.32437	0	0	0	0	0	0.34064	0	0	0	0	0.11327	0	0	0.13031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13963	0	0	0	0.10593	0	0	0	0	0	0.76591	0	0	0	0	0	0	0	0	0.25822	0	0.2222	0	0	0	0.98392	0	0	0	0	0	0	0.10395	0	0.13291	0.67034	0	0	0	0.19554	0	0.19479	0	0	1.1195	0	0.29808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13707	0	0	0	0	0	0	0	0	0	0	0.29793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lachnospiraceae_bacterium_2_1_46FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96886	0	0	0	0	0	0	0.27854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20313	0	0	0	0	0	0	0	0	0	0	0.35341	0.18968	0.34647	0	0.54438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19284	0	0	0.19126	0	0	0	0	0	0	0	1.36031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lachnospiraceae_bacterium_2_1_58FAA	0	0	0	0	0	0	0.59004	0	0.47323	0.3167	0	0	0	0.13591	0	2.6236	0.10405	0.18655	0	0	0	0	0	0	0	0.75294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71373	0	0	0	0	0	0	0	0	0	0	0	0.21744	0	0	0.92665	0	0	0	0	1.45497	0	0.49887	0	4.41376	0	0	0	0	0.4433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29312	0	0	0	0	0	0.11757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64649	0	0	0	0	0	0	0.1074	0	0	0.52255	0	0	0	0.59419	0	0.96208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71735	0	0	0	0	0	0	0	0	0	2.08666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20356	0.12576	0	0	0	0.10784	0	0	0	0	1.55164	0	0	0	0	0	0.38293	0	0	0	0.29456	0	0	0	0.15293	0	0	0	0	0	0	0.15361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10904	0	0	0	0	0.12379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
