UniRef90	KIDS	GeneName
UniRef90_N0BD95	K00074	hbd
UniRef90_N0BKX9	K00074	hbd
UniRef90_N0BKY8	K00074	hbd
UniRef90_N0C3W4	K00074	hbd
UniRef90_N0CK31	K00074	hbd
UniRef90_N0CYZ0	K00074	hbd
UniRef90_O29077	K00074	hbd
UniRef90_P45856	K00074	hbd
UniRef90_P52041	K00074	hbd
UniRef90_P76083	K00074	hbd
UniRef90_P77851	K00074	hbd
UniRef90_P9WNP6	K00074	hbd
UniRef90_Q03ST3	K00074	hbd
UniRef90_Q07H18	K00074	hbd
UniRef90_Q08P37	K00074	hbd
UniRef90_Q0AVD0	K00074	hbd
UniRef90_Q0AVM2	K00074	hbd
UniRef90_Q0AWW5	K00074	hbd
UniRef90_Q0AXS4	K00074	hbd
UniRef90_Q0AYU2	K00074	hbd
UniRef90_Q0AZT1	K00074	hbd
UniRef90_Q0B054	K00074	hbd
UniRef90_Q0B4L3	K00074	hbd
UniRef90_Q0BQB2	K00074	hbd
UniRef90_Q0BWK2	K00074	hbd
UniRef90_Q0KEY8	K00074	hbd
UniRef90_Q0RDC7	K00074	hbd
UniRef90_Q0RVG8	K00074	hbd
UniRef90_Q0S6F6	K00074	hbd
UniRef90_Q0SCS0	K00074	hbd
UniRef90_Q0SEM1	K00074	hbd
UniRef90_Q11DW8	K00074	hbd
UniRef90_Q11E55	K00074	hbd
UniRef90_Q11E57	K00074	hbd
UniRef90_Q11TH9	K00074	hbd
UniRef90_Q129C1	K00074	hbd
UniRef90_Q12D24	K00074	hbd
UniRef90_Q13CL9	K00074	hbd
UniRef90_Q13G88	K00074	hbd
UniRef90_Q13GM6	K00074	hbd
UniRef90_Q13HE5	K00074	hbd
UniRef90_Q13I43	K00074	hbd
UniRef90_Q13I89	K00074	hbd
UniRef90_Q13K19	K00074	hbd
UniRef90_Q13S88	K00074	hbd
UniRef90_Q142E3	K00074	hbd
UniRef90_Q16AG8	K00074	hbd
UniRef90_Q1ATL4	K00074	hbd
UniRef90_Q1AV58	K00074	hbd
UniRef90_Q1D5U1	K00074	hbd
UniRef90_Q1GDW0	K00074	hbd
UniRef90_Q1GNH9	K00074	hbd
UniRef90_Q1I9V2	K00074	hbd
UniRef90_Q1IIH2	K00074	hbd
UniRef90_Q1IMY8	K00074	hbd
UniRef90_Q1ISD6	K00074	hbd
UniRef90_Q1IYE5	K00074	hbd
UniRef90_Q1LPR6	K00074	hbd
UniRef90_Q1QBD7	K00074	hbd
UniRef90_Q21W59	K00074	hbd
UniRef90_Q222S2	K00074	hbd
UniRef90_Q28V02	K00074	hbd
UniRef90_Q2GAX2	K00074	hbd
UniRef90_Q2JCR6	K00074	hbd
UniRef90_Q2KU57	K00074	hbd
UniRef90_Q2KZV3	K00074	hbd
UniRef90_Q2L0H3	K00074	hbd
UniRef90_Q2LUN4	K00074	hbd
UniRef90_Q2N5W3	K00074	hbd
UniRef90_Q2NGD7	K00074	hbd
UniRef90_Q2S2P4	K00074	hbd
UniRef90_Q2SGN8	K00074	hbd
UniRef90_Q2W0B9	K00074	hbd
UniRef90_Q2W425	K00074	hbd
UniRef90_Q392L7	K00074	hbd
UniRef90_Q39LC4	K00074	hbd
UniRef90_Q39TC9	K00074	hbd
UniRef90_Q39TJ4	K00074	hbd
UniRef90_Q39TX3	K00074	hbd
UniRef90_Q39UX6	K00074	hbd
UniRef90_Q3A7N5	K00074	hbd
UniRef90_Q3ABC4	K00074	hbd
UniRef90_Q3ABQ3	K00074	hbd
UniRef90_Q3ACK8	K00074	hbd
UniRef90_Q3IIH0	K00074	hbd
UniRef90_Q3IR38	K00074	hbd
UniRef90_Q3IS44	K00074	hbd
UniRef90_Q3SUM1	K00074	hbd
UniRef90_Q45223	K00074	hbd
UniRef90_Q47J50	K00074	hbd
UniRef90_Q47M90	K00074	hbd
UniRef90_Q4FSI7	K00074	hbd
UniRef90_Q4KER0	K00074	hbd
UniRef90_Q54VB8	K00074	hbd
UniRef90_Q5AXH2	K00074	hbd
UniRef90_Q5LTE7	K00074	hbd
UniRef90_Q5LVI4	K00074	hbd
UniRef90_Q5NW42	K00074	hbd
UniRef90_Q5NW50	K00074	hbd
UniRef90_Q5P1L0	K00074	hbd
UniRef90_Q5P3J2	K00074	hbd
UniRef90_Q5P6B1	K00074	hbd
UniRef90_Q5SIV2	K00074	hbd
UniRef90_Q5UWD9	K00074	hbd
UniRef90_Q5WB39	K00074	hbd
UniRef90_Q5YT03	K00074	hbd
UniRef90_Q5YXT6	K00074	hbd
UniRef90_Q5YY50	K00074	hbd
UniRef90_Q65DT3	K00074	hbd
UniRef90_Q67KA3	K00074	hbd
UniRef90_Q67L77	K00074	hbd
UniRef90_Q67SZ4	K00074	hbd
UniRef90_Q6CCJ7	K00074	hbd
UniRef90_Q6KYW3	K00074	hbd
UniRef90_Q7NWA4	K00074	hbd
UniRef90_Q7WCB1	K00074	hbd
UniRef90_Q891F6	K00074	hbd
UniRef90_Q8DY20	K00074	hbd
UniRef90_Q8FLT5	K00074	hbd
UniRef90_Q8FRT3	K00074	hbd
UniRef90_Q8R5U1	K00074	hbd
UniRef90_Q8RES5	K00074	hbd
UniRef90_Q8YB80	K00074	hbd
UniRef90_Q937T5	K00074	hbd
UniRef90_Q93J60	K00074	hbd
UniRef90_Q97AH0	K00074	hbd
UniRef90_Q9HJM0	K00074	hbd
UniRef90_Q9HKW7	K00074	hbd
UniRef90_Q9K6C9	K00074	hbd
UniRef90_Q9KBD3	K00074	hbd
UniRef90_Q9KGA8	K00074	hbd
UniRef90_Q9LDF5	K00074	hbd
UniRef90_Q9RVG1	K00074	hbd
UniRef90_Q9RZ10	K00074	hbd
UniRef90_R1DWC9	K00074	hbd
UniRef90_R1G3X5	K00074	hbd
UniRef90_R4K1F3	K00074	hbd
UniRef90_R4KA54	K00074	hbd
UniRef90_R4KA76	K00074	hbd
UniRef90_R4KEX8	K00074	hbd
UniRef90_R4KIB6	K00074	hbd
UniRef90_R4KK42	K00074	hbd
UniRef90_R4KKA1	K00074	hbd
UniRef90_R4KNJ7	K00074	hbd
UniRef90_R4KQS0	K00074	hbd
UniRef90_R4LCY4	K00074	hbd
UniRef90_R4LMF7	K00074	hbd
UniRef90_R4M777	K00074	hbd
UniRef90_R4RX05	K00074	hbd
UniRef90_R4T0H5	K00074	hbd
UniRef90_R4TDI9	K00074	hbd
UniRef90_R4TDR6	K00074	hbd
UniRef90_R4UMI6	K00074	hbd
UniRef90_R4W977	K00074	hbd
UniRef90_R4WA91	K00074	hbd
UniRef90_R4WWZ9	K00074	hbd
UniRef90_R4WYG8	K00074	hbd
UniRef90_R4XS04	K00074	hbd
UniRef90_R4XSK8	K00074	hbd
UniRef90_R4XTX9	K00074	hbd
UniRef90_R7SMG8	K00074	hbd
UniRef90_R8BDZ6	K00074	hbd
UniRef90_R9SMX3	K00074	hbd
UniRef90_R9WMP7	K00074	hbd
UniRef90_S0ARB5	K00074	hbd
UniRef90_S0ASK1	K00074	hbd
UniRef90_S4XCF5	K00074	hbd
UniRef90_S4XEJ5	K00074	hbd
UniRef90_S4XIB6	K00074	hbd
UniRef90_S4YHQ2	K00074	hbd
UniRef90_S4YX73	K00074	hbd
UniRef90_S5ET40	K00074	hbd
UniRef90_S5EW53	K00074	hbd
UniRef90_S5T5S0	K00074	hbd
UniRef90_S5UKR7	K00074	hbd
UniRef90_S5VJE0	K00074	hbd
UniRef90_S5XVP7	K00074	hbd
UniRef90_S6AJK6	K00074	hbd
UniRef90_S6AWP6	K00074	hbd
UniRef90_S7Q731	K00074	hbd
UniRef90_T1VTX3	K00074	hbd
UniRef90_T1VW00	K00074	hbd
UniRef90_T1VWC2	K00074	hbd
UniRef90_U3GV84	K00074	hbd
UniRef90_U3QF28	K00074	hbd
UniRef90_U3QF72	K00074	hbd
UniRef90_U3QGX3	K00074	hbd
UniRef90_U3R1H3	K00074	hbd
UniRef90_U4PZ97	K00074	hbd
UniRef90_U5D5K2	K00074	hbd
UniRef90_U5GXF0	K00074	hbd
UniRef90_U5L6B7	K00074	hbd
UniRef90_U5L7T5	K00074	hbd
UniRef90_U5L8K8	K00074	hbd
UniRef90_U5LFH6	K00074	hbd
UniRef90_U5NW21	K00074	hbd
UniRef90_U5RW67	K00074	hbd
UniRef90_U5VHV5	K00074	hbd
UniRef90_U5VMM2	K00074	hbd
UniRef90_U5VZK9	K00074	hbd
UniRef90_U5WXQ9	K00074	hbd
UniRef90_U5WXY5	K00074	hbd
UniRef90_U5WYP9	K00074	hbd
UniRef90_U6BA41	K00074	hbd
UniRef90_V2WVD7	K00074	hbd
UniRef90_V4ULA7	K00074	hbd
UniRef90_V5PV21	K00074	hbd
UniRef90_V5PWH7	K00074	hbd
UniRef90_V5S9V7	K00074	hbd
UniRef90_V5X9G3	K00074	hbd
UniRef90_V7AIZ9	K00074	hbd
UniRef90_V9QVH7	K00074	hbd
UniRef90_V9QWB1	K00074	hbd
UniRef90_V9RSD8	K00074	hbd
UniRef90_V9RYU3	K00074	hbd
UniRef90_V9VP25	K00074	hbd
UniRef90_V9XDM0	K00074	hbd
UniRef90_V9XG60	K00074	hbd
UniRef90_W0A2U4	K00074	hbd
UniRef90_W0A6U2	K00074	hbd
UniRef90_W0AAE3	K00074	hbd
UniRef90_W0B704	K00074	hbd
UniRef90_W0E8L7	K00074	hbd
UniRef90_W0E9J9	K00074	hbd
UniRef90_W0EBD0	K00074	hbd
UniRef90_W0EZM4	K00074	hbd
UniRef90_W0F2I7	K00074	hbd
UniRef90_W0F339	K00074	hbd
UniRef90_W0I3X4	K00074	hbd
UniRef90_W0JEC3	K00074	hbd
UniRef90_W0JNU0	K00074	hbd
UniRef90_W0JRS1	K00074	hbd
UniRef90_W0JY24	K00074	hbd
UniRef90_W0K1V1	K00074	hbd
UniRef90_W0PB22	K00074	hbd
UniRef90_W0PBA0	K00074	hbd
UniRef90_W0PFT1	K00074	hbd
UniRef90_W0SC02	K00074	hbd
UniRef90_W0SIP0	K00074	hbd
UniRef90_W0V0A5	K00074	hbd
UniRef90_W4JPE6	K00074	hbd
UniRef90_W5TA07	K00074	hbd
UniRef90_W5TKI9	K00074	hbd
UniRef90_W5TXD5	K00074	hbd
UniRef90_W5W3Q1	K00074	hbd
UniRef90_W5W8P6	K00074	hbd
UniRef90_W5W9G8	K00074	hbd
UniRef90_W5WH39	K00074	hbd
UniRef90_W5WIA4	K00074	hbd
UniRef90_W5WU46	K00074	hbd
UniRef90_W5WWI4	K00074	hbd
UniRef90_W5WZK0	K00074	hbd
UniRef90_W5XX87	K00074	hbd
UniRef90_W5Y3K0	K00074	hbd
UniRef90_W5Y991	K00074	hbd
UniRef90_W6KBP0	K00074	hbd
UniRef90_W6KCB2	K00074	hbd
UniRef90_W6RVI2	K00074	hbd
UniRef90_W8EYJ6	K00074	hbd
UniRef90_W8F393	K00074	hbd
UniRef90_W8GUK4	K00074	hbd
UniRef90_W8GZA3	K00074	hbd
UniRef90_W8H5Y0	K00074	hbd
UniRef90_W8QUJ9	K00074	hbd
UniRef90_W8S530	K00074	hbd
UniRef90_W8UZ14	K00074	hbd
UniRef90_W8WTX1	K00074	hbd
UniRef90_W8X0J1	K00074	hbd
UniRef90_X2GHI8	K00074	hbd
UniRef90_X2GQX2	K00074	hbd
UniRef90_X4YVM3	K00074	hbd
UniRef90_X4Z907	K00074	hbd
UniRef90_X4ZK74	K00074	hbd
UniRef90_X4ZTD0	K00074	hbd
UniRef90_X5A2I0	K00074	hbd
UniRef90_X5DTA2	K00074	hbd
UniRef90_X5DUG8	K00074	hbd
UniRef90_A0QZW5	K17865	croR
UniRef90_A1B884	K17865	croR
UniRef90_A1KAF5	K17865	croR
UniRef90_A1VSF4	K17865	croR
UniRef90_A1WVW9	K17865	croR
UniRef90_A3PIC5	K17865	croR
UniRef90_A5FW26	K17865	croR
UniRef90_A6LV26	K17865	croR
UniRef90_A6TSR4	K17865	croR
UniRef90_A6VXI2	K17865	croR
UniRef90_A7II81	K17865	croR
UniRef90_A8IG38	K17865	croR
UniRef90_A8LJQ6	K17865	croR
UniRef90_A8MH04	K17865	croR
UniRef90_A9S7I9	K17865	croR
UniRef90_B0ULP0	K17865	croR
UniRef90_B1LUZ3	K17865	croR
UniRef90_B1Y4F0	K17865	croR
UniRef90_B2JT71	K17865	croR
UniRef90_B4RA64	K17865	croR
UniRef90_B6IXA7	K17865	croR
UniRef90_B8G312	K17865	croR
UniRef90_B8ITT9	K17865	croR
UniRef90_C0QD36	K17865	croR
UniRef90_C1D4V1	K17865	croR
UniRef90_C4ZPF6	K17865	croR
UniRef90_C5AZ74	K17865	croR
UniRef90_C6PR25	K17865	croR
UniRef90_C7RFA6	K17865	croR
UniRef90_C7RRW7	K17865	croR
UniRef90_D3NS83	K17865	croR
UniRef90_D3PSK2	K17865	croR
UniRef90_D4J7D5	K17865	croR
UniRef90_D5AV42	K17865	croR
UniRef90_D5WFT3	K17865	croR
UniRef90_D6GU09	K17865	croR
UniRef90_D7BIL3	K17865	croR
UniRef90_D8JT88	K17865	croR
UniRef90_D8R0P0	K17865	croR
UniRef90_E3DM08	K17865	croR
UniRef90_E3HAR5	K17865	croR
UniRef90_E3I7Z3	K17865	croR
UniRef90_E8PNY6	K17865	croR
UniRef90_F2J027	K17865	croR
UniRef90_F2K3A8	K17865	croR
UniRef90_F2NPU5	K17865	croR
UniRef90_F6CJT8	K17865	croR
UniRef90_F6D011	K17865	croR
UniRef90_F8J5F0	K17865	croR
UniRef90_F8KT60	K17865	croR
UniRef90_G0EQU1	K17865	croR
UniRef90_G2HRL4	K17865	croR
UniRef90_G2IZE6	K17865	croR
UniRef90_G7WIC3	K17865	croR
UniRef90_G8AJH1	K17865	croR
UniRef90_G8NE01	K17865	croR
UniRef90_G8QMW2	K17865	croR
UniRef90_H0PYW5	K17865	croR
UniRef90_H2J564	K17865	croR
UniRef90_H6SMN3	K17865	croR
UniRef90_H9UAY7	K17865	croR
UniRef90_I0I5L8	K17865	croR
UniRef90_I2F741	K17865	croR
UniRef90_I3TPP3	K17865	croR
UniRef90_I4CCB8	K17865	croR
UniRef90_I4D776	K17865	croR
UniRef90_I7ENV2	K17865	croR
UniRef90_J7QU13	K17865	croR
UniRef90_K0C423	K17865	croR
UniRef90_K0C4F4	K17865	croR
UniRef90_K0CFU4	K17865	croR
UniRef90_K0NK11	K17865	croR
UniRef90_L0ID14	K17865	croR
UniRef90_L8H4C0	K17865	croR
UniRef90_M1FGT0	K17865	croR
UniRef90_M9RRY9	K17865	croR
UniRef90_Q0A4T6	K17865	croR
UniRef90_Q0B261	K17865	croR
UniRef90_Q0C3X3	K17865	croR
UniRef90_Q11GZ2	K17865	croR
UniRef90_Q1LMS3	K17865	croR
UniRef90_Q28LY1	K17865	croR
UniRef90_Q2W940	K17865	croR
UniRef90_Q3K8X3	K17865	croR
UniRef90_Q46MH6	K17865	croR
UniRef90_Q47AD5	K17865	croR
UniRef90_Q5LNQ1	K17865	croR
UniRef90_Q5P232	K17865	croR
UniRef90_Q897M7	K17865	croR
UniRef90_Q89Q24	K17865	croR
UniRef90_Q8RC87	K17865	croR
UniRef90_Q8RFA0	K17865	croR
UniRef90_Q9AAA2	K17865	croR
UniRef90_R4KIA4	K17865	croR
UniRef90_R9VLR8	K17865	croR
UniRef90_S5J4F3	K17865	croR
UniRef90_S5J8V1	K17865	croR
UniRef90_S5YTC7	K17865	croR
UniRef90_U4KN54	K17865	croR
UniRef90_U4QIB5	K17865	croR
UniRef90_V5SHP7	K17865	croR
UniRef90_V9VS22	K17865	croR
UniRef90_W0E9K7	K17865	croR
UniRef90_W0SGC2	K17865	croR
UniRef90_W6K579	K17865	croR
UniRef90_W8F1J2	K17865	croR
UniRef90_W8S292	K17865	croR
