feature	s__Acidaminococcus_unclassified	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Alistipes_unclassified	s__Bacteroidales_bacterium_ph8	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bilophila_unclassified	s__Clostridium_bolteae	s__Collinsella_aerofaciens	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_rectale	s__Faecalibacterium_prausnitzii	s__Klebsiella_pneumoniae	s__Megamonas_unclassified	s__Megasphaera_unclassified	s__Odoribacter_splanchnicus	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Phascolarctobacterium_succinatutens	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bromii	s__Ruminococcus_gnavus	s__Ruminococcus_obeum	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Subdoligranulum_unclassified	s__Sutterella_wadsworthensis	s__Veillonella_unclassified
MBS1482	0.0179112238743195	0.0569381280615156	0.00874193782209268	0	0.00164073895858291	0.00707569305972965	0	0.0313314100142641	0.00821186068266233	0.00207332948830821	0.0560583290512819	0	0	0.0708707489864971	0.0137788804081251	0	0.0202215657922209	0	0	0.00120784598849658	0.00500800912482732	0.0365825811893588	0.0307859084164213	0.0970236743257672	0.168637620092767	0	0	0.00109039831496361	0	0	0	0	0.00726512153918755	0	0.00110128616796066	0	0	0	0	0.139545377698108	0.048689268841354	0	0	0	0.00343521843402228	0.00292590886604926	0	0	0.0303458576911239	0	0.00866098461879056	0	0	0.0178166608547711	0	0	0	0	0	0	0.0205173524653073	0	0	0.0320768246907472	0	0	0	0.0454559797550455	0
MBS1483	0	0.0203302881321879	0.0118981915184612	0.00213896332444948	0.0016357668315142	0.0484055055687482	0	0.061436570009368	0	0	0.209957097682855	0	0	0.0161962904060026	0.0100510196259744	0	0	0	0.0480452293865945	0.0137854053046533	0	0	0.0730656638643393	0.0465421958853475	0.0106157414467691	0.00145290548822062	0.0010816354360068	0	0.169598398969763	0	0.0379505368639592	0.00367871030002574	0	0	0.00161377909139396	0	0	0	0	0.0171575984385074	0.00348959556275301	0	0	0.00178171297809214	0.0205112331128104	0.00726150160530675	0	0.005314981437506	0	0.0117313671048884	0	0	0	0.044253453688978	0	0.0116539057085015	0	0	0	0	0.00713239927799523	0	0	0.00351551688940853	0	0	0.0212439896814965	0	0
MBS1484	0	0	0	0	0.143707861964534	0	0.00632684550375303	0.0214407413180696	0	0.0338289244755615	0.235183125348825	0.215411204149137	0	0	0	0	0.00921982306798704	0.00239743008553585	0	0.0110446227506271	0	0	0	0.0222762597591768	0.0094357560177329	0.0192102738539658	0	0	0	0.00549797735414525	0	0	0.00285640096098727	0	0	0	0	0	0	0.107151914926247	0.00955828260050984	0	0	0.00595815737350566	0.0038468913464291	0.00154397600977875	0	0	0.0079952625741646	0.00574544880751709	0	0	0	0.0433615127680055	0	0	0	0.00213444128533207	0	0.0205486953992175	0.00683357756360928	0	0	0.00211438964884143	0	0	0.00347679254828792	0	0.0011218840235513
MBS1485	0	0	0	0.00245980212868358	0.031619548602776	0	0	0	0.00969211142540189	0.00464620952136301	0.0419529047011351	0	0.00134285061507919	0.00667093877212313	0.118844906168246	0	0	0	0	0.049551348516855	0	0	0	0.00900208455445181	0.0145229428037842	0.03314841485196	0.0012963199031475	0.0378309697911682	0	0	0	0	0	0	0.00187420132552489	0	0	0	0	0.224427594513364	0.094755935158488	0.00600385561627301	0	0.00605392437772946	0.0337226510111906	0.0353573371052515	0	0	0.015333584999442	0.00108575234961333	0.00693039573727216	0	0	0.0028345137374422	0.0284867665690344	0	0.0543738172327242	0.00419462574565734	0.00208165968402216	0.00270896658612422	0	0	0	0.00769386393926649	0.00252595293343439	0.001882456774416	0.00271100364494151	0	0.00181984401918995
MBS1486	0	0	0	0	0.0464372334850835	0	0.00113734533479268	0	0.0199565603427518	0.00140726830595315	0.0508498390692637	0.00285858304147954	0	0.0307583172409317	0	0	0	0	0	0.0708891502556759	0.0248746415432014	0	0.15655441613837	0.0456442969600203	0.353381480683726	0.0373357494026266	0.0151844270370894	0	0	0	0	0	0.00275214590273964	0	0	0.00136170998520463	0	0.0036161413130412	0	0.00691055218398224	0.0011812909716209	0	0	0	0.00700640608449516	0	0.0160152616342798	0	0.00987143986165591	0	0.00149435323764944	0	0	0.0141366864526185	0.0267571476419185	0	0	0	0	0.00333150260110797	0.00575385464214594	0	0	0.00396790799315698	0	0	0.00397597141275849	0	0
MBS1487	0	0	0	0	0.0122642801882535	0	0.00117970714331765	0	0.0190300431951518	0	0	0	0.0301304316291664	0.220872888595191	0.00427821384823674	0.00527599364966798	0.0250727306427697	0	0	0.0200237935980917	0	0	0.00752500241763909	0.009163859519051	0.0279196014119012	0	0.0028109083875959	0.0562526191090194	0	0	0	0	0.00876384098381794	0.00127772226162079	0.0014436327445039	0	0	0	0	0.00235437753852105	0.00200623750886468	0	0	0	0	0	0.014274345625685	0.055903068789891	0	0	0.0646639884598027	0.00204401311972149	0	0.0469354409773709	0.0293700841338405	0	0.290770562020502	0	0	0	0	0	0	0.00943352701308749	0	0	0.0031024353684482	0	0
MBS1488	0	0	0.00701027266655501	0.00136968887400194	0.00188745871057958	0	0.00332565220637345	0.0354780290847016	0.00616824089413161	0.0112028765887725	0.0194012353027824	0	0	0	0	0	0.00212878868896884	0	0.00948158446448353	0.00764658879268423	0.033556065837078	0.00616521418035582	0.0347803715593831	0.00222463462520203	0.00404873412740851	0.00506651707974584	0.00189260412399841	0	0	0	0.00885757697437584	0	0	0	0	0	0	0	0	0.0026757158682532	0	0.00109526682499743	0	0	0.0778425382425286	0.0103177645902738	0	0	0	0.00439892491126684	0.00306505215027836	0	0	0.00315898116778689	0	0	0.50996454709264	0	0	0	0	0	0	0.006897779804555	0.00236275366383703	0.00383857930090983	0.0355736732400164	0.0306239873120158	0.0105798780032567
MBS1489	0	0	0.00353165367503269	0	0.00171565757055249	0.0465562713756191	0	0.0379773772477272	0	0.0242377681719097	0.00448451608685376	0.00270671531553033	0.0474914507628305	0	0.0156326021217407	0	0	0	0.185658723485694	0.00371373830558429	0	0.0108563666517557	0	0.00726782416040747	0.309305605811834	0.00443106282960526	0.160127770462619	0.00274157613547501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00808518408079142	0.00126863070842137	0	0	0	0	0.00119456409677081	0	0	0	0.00274177822718483	0	0	0	0	0	0.102302461163784	0	0	0	0	0	0.00124266192370896	0	0
MBS1490	0	0	0	0	0.00177911168024223	0.0468399594976344	0.00175350279625824	0.0382703598441407	0	0.0050848758064908	0.00106438184338191	0	0	0.0015575040936406	0.00340951035309711	0	0	0	0.0030354593311262	0.00710666695031362	0.00594287424233243	0	0.00887499063612165	0.00115381129257011	0.0125967478935433	0.0052194736809736	0.0040489258736738	0.0197712683041767	0	0	0	0	0	0	0.00115038333172186	0	0	0	0	0	0	0.00914156500326211	0	0.0135355050540746	0.0067297929017618	0.00112336293444741	0	0	0	0.00114836688416406	0.00114685454849572	0	0	0.0109064607282219	0	0	0.678139984410844	0	0.00172759144514058	0	0	0	0	0.00177810345646333	0	0	0.00301529485554825	0.0342086295284749	0
MBS1491	0	0	0	0	0	0	0	0.058720167700696	0	0.0647640594470193	0	0	0.0616214951116848	0.0158338960675139	0	0	0	0	0	0	0	0.0241910685600202	0	0	0.125134486292505	0.0776006804482083	0.0102062165367354	0	0	0	0.00239544922398408	0	0.00368430891092319	0.00194833517646719	0.00228481053377596	0	0	0	0.00750975307409905	0.163601897271166	0.0806251085996759	0	0.00709799882775673	0	0	0.0017231064142578	0	0	0	0.0138897149078036	0.00537185288904267	0	0.00339737780225158	0.0436673281009608	0	0	0	0.00285512663925353	0.0374264751698714	0	0.0507782955663977	0.0246953256673149	0.00160345046816275	0.0208050383157387	0	0	0.0128724873897729	0	0
MBS1492	0	0.00206690518447455	0	0.00185004326632633	0.0261866574063496	0.143662788706898	0	0.00331716919138584	0	0.0412683078881679	0.0262025154972436	0.00923860053256923	0.00202781549545575	0.00975252388587063	0	0.0093051641115444	0	0	0.0547244535498842	0.0426797789846761	0	0	0.0547510183773052	0.0218244703271383	0.0796624630604964	0.065879155893013	0.00504378196680528	0	0.0103958371400327	0	0.00297455362251825	0.00622283607511644	0	0	0.0043259255847469	0.00216356883406366	0	0.00155944627586876	0	0.00339797475008103	0	0.00232437189586709	0	0.0142353132614346	0.0324449469203436	0.00233962394507081	0.0244042887954305	0	0	0.00491196789918375	0.0389189872760537	0	0	0.00881871464819936	0.0258036390581344	0.0122301233224135	0	0.00689463328871856	0.00513812245658191	0.00121470956108542	0.0102121055009495	0	0	0.00446592121518631	0	0.00474490240658145	0.0201949252291014	0.0142321820460351	0
MBS1493	0	0	0	0	0.00126188062164648	0.00185112042081601	0.00326662391651608	0.0190609064896459	0.00605366679792184	0.0250950560396526	0	0.00196027616302174	0	0.00390777557096502	0.0985819210324101	0.00227516784330185	0	0	0	0.00155846230645983	0	0.00185112042081601	0.0122126663719629	0.00289619862361148	0.0706666226690219	0.00310032489175473	0.00205927086378711	0	0.0240369998730373	0	0.00685789813726983	0	0	0	0.00979343306982366	0	0	0	0	0.0224738091611547	0.0173997271207049	0.00248030015515206	0	0.00229629476114812	0.173551996262346	0.024317887276022	0	0.0496719995702181	0	0.00201842548928433	0.00286128890697979	0	0	0	0.00316541591959538	0.00308583786237443	0.00138723366753435	0.0027974051315875	0.00293533372381243	0.00704099809193751	0.00402618691527482	0	0	0	0.0035031447920236	0.00369650639250232	0.0866137232812397	0.0412993014233708	0.00109145681768657
MBS1494	0	0	0.00398819090562606	0	0	0.0379667627231094	0	0.0701792134933422	0	0.0189761216723904	0.0118145391408158	0.00533627485183176	0	0.00851047310990968	0.182997303832108	0.0187146720334591	0	0	0	0	0	0.00581561599470849	0	0	0.0353977402200896	0	0	0.0106796077347955	0.044172284523351	0	0	0	0.00118534591410578	0	0.00368368727678977	0	0	0	0	0.277833043281863	0.148349328176265	0	0	0.00840823248751233	0.0128431967637919	0	0	0	0	0.00513592759670007	0.00146202073447889	0	0	0.0114890630766159	0	0.0012328363807223	0	0.00770898326036674	0.0016872727566048	0.00183811296479656	0.00821242253810833	0	0	0.00442387308450076	0	0	0.0126846935503712	0.00804928118994372	0
MBS1495	0	0	0	0	0.177159726371353	0.160929223709363	0	0	0	0.00501860560921098	0.0044100871409389	0	0	0.0263137124459454	0.111924844423023	0	0.00281928652982668	0	0	0	0	0	0.0979324657976856	0.00806930342467426	0.0132146583851687	0	0.00133355312677276	0.0212338091888315	0.153677458666388	0.0306349433270317	0.0399517805345621	0	0	0	0.0180688241885179	0	0	0	0	0	0	0.00644071104055746	0	0.0248754973848194	0.0062998784280203	0.0174222099919624	0	0.0065355450875609	0.00550037472619962	0	0.0014205856549522	0	0	0.0130548792269161	0	0	0	0	0	0	0	0	0	0	0	0	0.00601426178432083	0.0269091608372266	0
MBS1496	0.00157719191152336	0	0	0	0.0524640904321153	0.00396030270401798	0	0.0042991068924193	0.0360695531561514	0	0.321612897280391	0	0	0.123884093918858	0.00217684712488288	0.0177538833315087	0.00830604049394911	0	0	0.0633814611867271	0	0.037968125616185	0.00209798752930671	0.072031543032513	0.0545766815902324	0	0.0385776508683267	0	0.00329770081475156	0	0.0010792585264294	0	0.00209234750714545	0	0	0	0	0	0	0.00225973530771709	0	0.0129853453088461	0	0.00459540948524827	0.0274310534987324	0.00371516316936614	0	0	0	0.00165172077579713	0.00664324110319236	0	0	0	0.0375172259873287	0	0.00133426809986344	0	0	0.0158622601844952	0	0	0	0.0092400684497261	0	0	0.00676601229988119	0	0.00722406267112054
MBS1497	0.00420249553791034	0.00252735586718074	0	0.00222644890389664	0.00647328756261319	0.0703565732363509	0	0	0	0.00572258579989839	0.0405971876966527	0	0.0020722075702495	0.00297573653519622	0	0	0.00136483883447289	0	0	0.00301513019604912	0	0.0321572473729984	0	0.0245743716963617	0.00611692644597463	0.0146961587140293	0.00823479025905877	0.00207493482369317	0	0	0	0	0	0	0.00157110000232322	0	0	0	0	0.0199959192207732	0.0103549772880394	0	0	0.0196847093000353	0.0107067929822718	0	0.00171251314384646	0	0	0	0.00287533320471471	0	0	0.00520036727013041	0.00554127395058823	0	0.556722831252708	0.0104751784583341	0.00104332595628112	0.0160690782994464	0	0	0	0.00405896119926425	0	0.010914670300311	0.00646581286798982	0.0578764594593776	0.0131239476084513
MBS1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467440075611252	0	0	0	0	0	0	0.403398306142369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192290803478069	0	0	0	0	0	0	0	0	0	0	0.0101214253516745	0	0	0	0.0725035214175944	0	0	0	0	0	0	0.00440295266519413	0	0	0	0	0	0	0
MBS1499	0	0	0	0	0.00196195932417215	0	0	0	0.00982470497327527	0.0473012809800348	0	0	0.0367467718632247	0.0713998268012085	0	0	0	0	0.090634724111369	0.0167628305763458	0	0	0	0.516287727575244	0	0	0.0490786990770219	0	0	0	0	0	0.00425905438133813	0	0	0	0	0	0	0	0.00330330811303472	0.0303172426881331	0	0.0146330515553995	0.0175439073643332	0	0.0041452270960111	0	0	0.00231814806834593	0.0106516148717262	0	0	0.0136092103801217	0.00718189731147003	0	0	0	0	0.0122213233560192	0	0	0	0	0	0	0.00624720405434658	0	0
MBS1500	0	0.0258590678083857	0	0	0	0.0678701530873662	0	0	0	0.00321220579760877	0.301387710388194	0.0118199379242917	0.00323477658397799	0.0312493544906242	0.00836449159857897	0	0.0109216407792846	0.0012144896790545	0	0.096544221158238	0.0509747103407352	0	0	0.0176174056231285	0.00822241655937986	0.0466321515007608	0.00225435805106499	0	0	0	0	0	0.00166650998107379	0.0104777822348363	0	0	0	0	0	0.00577076565246249	0.0011345850648099	0.00544741898523558	0	0	0.0386880407983086	0.0216306728119663	0	0	0	0.00532176822361765	0.0430540772866045	0	0	0.0117174625236779	0.0161762004559903	0	0	0.05340892934568	0.00378866771197621	0	0	0.001104759382822	0	0.0151484235766776	0	0	0.00357152465561162	0	0.00162287984492258
MBS1501	0	0	0	0	0.0102623652418217	0	0	0	0	0	0	0	0.0445080570843751	0.0734785634366757	0	0	0.00368978921093504	0	0	0	0	0	0	0.00164342200553893	0.0590989999761427	0	0.0107860120394284	0	0.00238188529830278	0	0.00191050209034141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00346031464904949	0.0161278159157086	0	0	0.0435691320928363	0	0	0	0.0181806528884883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBS1502	0	0	0	0	0.0869354005397326	0	0	0	0	0	0	0	0.0149422047937632	0.230837868594861	0.118528640587593	0	0.0237852334695542	0	0	0.00126137329003476	0	0.0184587178395202	0.001170388987147	0.0298307470053354	0.121275620100389	0	0	0	0	0	0	0	0	0.0022154980361714	0	0	0	0	0	0.0250516502353588	0.0073157633431708	0.00909086507512055	0	0.0471251280286324	0	0	0.0375675397057717	0	0	0.00689493572493609	0.0150398464846671	0	0.0181717440682168	0	0.0812101477153357	0	0	0	0.0188827732822476	0.00139643757115083	0.00161310529022278	0	0	0.00146059058294309	0.0022574597545764	0.00317970973384771	0	0	0.0077846048507343
MBS1503	0.00782334893908082	0	0	0.00492377753964383	0.320027801665505	0.132917058432152	0	0	0.0458324058678259	0.0900751459921935	0	0.00298055991751537	0	0.0355948084636752	0	0	0.00174181063161313	0	0.0337733270245406	0	0	0	0	0.00203900504338511	0.0314321608142073	0	0.00255615575582053	0.0605702889110805	0.00465314006371232	0.013857145579446	0.00340151775929199	0	0.00173248529536381	0	0	0	0	0	0.00135237648085326	0.0129880647859491	0.00335945238381949	0	0	0.00263552247629033	0.00526303732688831	0	0	0	0	0.00578637114270643	0	0.0103534545708136	0.0151567122756699	0.0120740804711646	0	0	0	0.00124848007155371	0	0	0.0134741986191204	0	0.00107656952504441	0.0295924341519762	0	0.00129753944921321	0.0180166509960473	0	0
MBS1504	0	0	0	0	0.011269521034298	0.0327764485266155	0	0	0	0.0024702592269304	0.0871296910723346	0.00162572873551941	0.00869411017137002	0.0947520788810177	0	0	0.228285609134078	0.00912557367204089	0	0.00133781832873437	0	0	0.0167820402614154	0.267005939861105	0.00681997828809719	0	0.118638790961262	0.00116089014579385	0	0	0	0	0	0	0	0	0	0	0	0.0340424903084069	0.0159795302134528	0.00312931670838385	0	0	0.00422596986048509	0	0	0	0	0.00206211807764714	0.0114804274705533	0	0	0.00802198413094937	0.0141954708596769	0	0	0	0	0	0.0010318129941486	0	0	0.00496253394935169	0	0	0.00721293980350316	0.00180356166484997	0
MBS1505	0.00749344563106471	0.00205522860196687	0	0	0.00975303079029599	0.00624245896413842	0	0.0160713501538556	0	0.00858987180505257	0.0226255669626743	0.00255166798053227	0	0.0013555482602462	0	0	0.00352243769077293	0	0.0155676087047577	0.00173343041030436	0	0	0.00274081189085392	0.00531813853589632	0.0173192942913934	0.0127188884382565	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203138531332525	0	0	0	0	0.0124423225168371	0.00144195609488108	0	0	0	0.00148708694747793	0.00643170429210635	0	0.00160493425246118	0.00521134575435814	0	0.00186192656814754	0.779613978069651	0.00111062464446776	0	0	0	0.00245258294011176	0	0	0	0	0.0184999985294441	0	0
MBS1506	0	0	0	0	0	0	0	0	0	0	0	0.0813246159609501	0	0	0	0	0.33169467434811	0	0	0.011592768586895	0	0	0	0	0	0	0	0	0	0.00469896976600818	0	0	0.00728930206514434	0.0114730580479969	0	0	0	0	0	0.184728134309723	0.144060681323108	0	0	0	0	0	0	0.0185289500326173	0.0150058943431727	0	0	0	0	0	0	0	0	0	0	0	0	0.00558044685753723	0	0.00263006600991937	0.00120749728257077	0.00245513580116355	0.00445995621345072	0	0
MBS1507	0	0.0194502223993597	0	0	0.138407972480213	0.00180866766633086	0	0	0	0.0686651331658966	0	0	0.00843671198419337	0.0603165971393012	0.120547846415864	0.00182038405932212	0.00842135946923932	0	0	0.00227974746728955	0	0	0	0.0364110142982416	0.290754816498055	0.0202059297472956	0.00792775591278883	0	0	0	0	0	0.00619423476702256	0.00302676852386983	0	0	0	0	0	0.00214066580221234	0	0.00190300483058803	0	0.0298090288544458	0.0212402044389373	0.0032556422007507	0	0	0	0.00672419954310107	0.00410790878747655	0	0.0183274687399565	0	0.00465423611238768	0	0	0.01009720768054	0	0.0076933270495759	0.010155991652272	0.00209743635221013	0	0.00870911812124002	0	0	0.0123930146864986	0	0
MBS1508	0	0.00163856390016298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167150446587009	0.0129777162967831	0	0	0	0	0.0655341923878172	0	0	0	0	0.359464401919642	0	0	0	0.385902909068118	0	0	0	0	0	0	0	0	0.0104001094727152	0	0	0.0345590770756839	0	0.0644466196570836
MBS1509	0	0.0029220312834936	0.00735326354103804	0.00228723751368534	0.0389328393444451	0.185609698000198	0.00223682979708217	0.175292581943855	0	0.0948159047558822	0.00760378686203176	0	0	0.0697425610231373	0.0825488485119824	0.00751862913638752	0	0.0550736124392102	0.0121119944303009	0.00684878230513377	0	0.00494167352406913	0	0.0161475412651306	0.00829696872842646	0.00682403302543882	0.00219147295388613	0.0454335154543594	0.0254736759589942	0	0.00502178037630623	0	0.00360410122839262	0	0	0.00161082454700232	0	0	0	0.00146364209591851	0	0.00273181539098104	0.00192054410432761	0	0.0436353035039525	0	0	0	0.00868790633013842	0	0.0096485824521748	0	0	0.00716284561358919	0.00208005068652482	0.0073306356281741	0	0	0	0	0	0	0.00478277304668078	0.00342580539712088	0	0	0.00437577366753414	0.00544817510933626	0
MBS1510	0.0371659880095501	0	0	0.00980317965505089	0	0	0	0	0	0	0	0.00723166480361569	0	0.156021124393221	0	0	0.00989543130891403	0	0	0.102347650151664	0.068720480886456	0	0	0.0281667156238781	0.283846601561297	0	0.00231936719483827	0	0.0466375353240952	0	0.0232443279904594	0.00407822322490984	0.0163294693686929	0	0	0	0	0	0	0.00223957363262406	0.00254453947943504	0	0	0	0.01056260844846	0	0.0363473575409498	0.0260976428158046	0	0	0.00238114285590734	0	0	0	0.0655424320027577	0	0	0	0	0	0	0	0.00156168871182612	0	0	0	0.00770455748909943	0.0191882410440993	0
MBS1511	0.00569133261730237	0.00286955650284	0.0119007585136655	0.00656636159428579	0.00117072074488816	0.00109429236941124	0.00139788004895465	0.135302519706879	0.0653951549471429	0.00451281719041193	0.0746911736867732	0.00733489699378349	0.0148818700758109	0.0222015826241354	0.0303926798825331	0	0.0217425062230919	0	0.0378686909894488	0.00483158931541434	0.00562958253910248	0.00511229909713287	0.00587081276262764	0.018272455517167	0.0410235126076451	0.0172591468568704	0.0518973976897372	0	0	0	0.00180219121670937	0	0.00433768991945158	0	0.00767877406861142	0	0.00242252642852732	0	0	0.00526819273717851	0.00952550632533383	0.0152090442606339	0	0.00511624705295221	0.0302862875346838	0.0460013787476477	0	0	0	0.00645156718661582	0.0030921604732688	0	0	0.0128171904119338	0	0.00988234079362011	0	0	0	0.00591666978791379	0	0.00449186265567853	0	0.0065948071221123	0.00164194470229882	0.00807053276145337	0.00660816943411621	0	0.00811021477891954
MBS1513	0	0	0	0	0.00111447356797617	0.0387713431178304	0	0.0391398392246438	0	0	0.00260996201461365	0	0	0.00214626266705367	0.00152204035789553	0.0025863378806426	0	0	0.00483759669867871	0.00690985727085726	0.00681970192198483	0	0	0.00209336076021252	0.00543890157872818	0.0118694110372156	0.00258482351308035	0.00462467661942681	0.0191481682462362	0	0	0	0	0	0.00126177105286405	0	0	0	0	0.106439141353592	0.0633138905364647	0.0649082167059982	0	0.0276702212238614	0.035053267879002	0	0	0.029051021567118	0	0	0	0	0	0	0	0.0106639744576671	0.282098711525599	0	0.017527996870307	0.0145335874105577	0	0	0	0.00251859517169142	0.00155414495021517	0.0467437816281975	0.0075711311063717	0.00271465529208364	0.00812851932711601
MBS1514	0.0106339378007201	0.0657847045847641	0	0	0	0.0829494543630549	0	0	0	0.066939202422258	0.00731587050706659	0.00506692897397651	0.00126275732769398	0.00718431851663636	0	0.00138144780712757	0	0	0	0.009633069193005	0	0.00239244358885577	0	0.00703311980862072	0.020018081056483	0.00683290557838164	0.00651734283613331	0	0.0127762401914522	0.00646255482472242	0	0	0.00141405730744976	0	0.00641596982426214	0.00153092489556099	0	0	0	0.18586068269508	0.0967398297601794	0.0048003817539516	0	0	0.0480485796486539	0	0.00380093095059833	0.00836676735440643	0	0.00705499450448902	0.00874501730379588	0.0081957193853251	0.00204720822674905	0.0273181531720891	0.0558052860405109	0	0	0	0	0	0.00343554251220552	0	0	0.00322915070581846	0.00533904613970862	0.008518674964603	0.0398237952739112	0	0.00830904246253173
