Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MBS1533,MBS1558,MBS1559,MBS1563,MBS1567,MBS1579,MBS1587,MBS1592,MBS1594,MBS1605,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
PYRIDNUCSAL-PWY: NAD salvage pathway I,64.1451677987,43.5997182459,162.1505064444,224.4142137948,773.911735076,72.0832596137,157.6280624352,92.058937853,22.7643722118,41.2477649186,16.0905416348,77.9610826653,23.230877719,86.5661905426,166.0994224061,42.0337764196,128.1894103421,109.592311071,46.111872836,41.7532543462,73.698062036,105.3229612609,310.1737102386,147.115073743,60.6608539294,7.6660533592,93.1877502514,118.3352463539,149.3412129397,81.8341445316
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,6.4178997072,0.0,0.0,4.0215265404,19.360161457,3.4968721203,42.4212811401,68.4176737802,34.4822290001,6.5557240002,3.4798107038,1.915051985,9.7611013144,24.0470174963,31.5455480195,15.0240214221,12.9758733727,16.3183153039,0.0,0.0,7.9327029549,0.0,0.0,0.0,0.0,0.0,26.9826436077,33.8938352986,4.2798628555,5.9305676538
PWY-6270: isoprene biosynthesis I,177.2642048836,237.7116394166,538.2571145663,317.5513230212,837.1590421716,82.5536328016,410.3106513401,58.8983031951,192.955691359,8.8098797128,17.4546062686,321.1464364869,49.7277632436,248.7524176685,143.2004438626,156.3635856079,114.7182217664,113.4317425897,17.7980213547,0.0,112.0603729698,0.0,255.8613418481,811.7058850523,94.8816753805,51.9975956539,121.5469188923,376.218305773,154.415355044,217.5470538269
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic),15.8942292603,1.9040674985,17.9417685308,17.2417870004,601.557280354,0.0,52.3692238915,56.6495482339,27.2401626738,1.6722856412,3.0998459684,38.1577200559,9.9690374224,16.6969395842,47.3420480918,14.0583800342,7.4481987345,17.3510346475,0.0,0.0,5.3387825861,0.0,0.0,2.37016134,0.0,2.263755093,26.1282666048,36.787379697,3.0146675748,4.0366000138
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,0.0,123.0560107323,61.7665109096,133.5123698822,20.8976579674,10.1984839807,45.9308619874,101.3549336223,58.2403973898,98.110035419,36.5500127261,43.585617503,31.0206452441,52.7663513431,14.0580858424,13.884838173,12.9046708794,84.6329976495,49.1599807717,0.0,13.7989266927,8.4041721933,0.0,32.640968822,0.0,0.0,180.3813751864,166.4583077137,2.1986248648,0.0
P124-PWY: Bifidobacterium shunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1798634495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),225.3649709031,95.6168724479,439.1037766588,402.0871925619,815.7463334121,204.9686714907,88.1554171538,81.8865750177,57.1394844332,71.2272603759,128.1957203397,90.954114093,27.614779821,272.5940012625,132.4548814622,21.1898531578,202.8294750051,266.9540727824,342.0632824004,232.2828949565,226.4120923233,71.068634079,155.1013108425,227.5335600597,283.8947918688,76.4097588923,128.0848038722,165.0202605334,149.3195093003,122.7974609638
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,495.0130884098,437.6665621841,623.481937465,306.6721117578,697.5268164265,413.700009337,416.9610663336,513.7860415648,474.7651860794,271.5237497204,728.1257090612,293.9232161221,463.5427756106,403.2195935599,467.5538659841,153.5632837619,583.2067889104,711.1178956797,551.1740904178,236.2520552133,453.1159315149,251.6372615476,322.3581190378,739.1098974922,686.5315280263,633.034522476,819.3533953292,429.537927051,364.2312244623,283.0672657526
PWY-7003: glycerol degradation to butanol,68.7702228795,0.0,0.0,32.0589673877,24.8210214119,43.375938013,0.0,0.0,0.0,8.4306804669,0.0,10.0954005526,0.0,0.0,29.8106657929,0.0,0.0,0.0,73.7748675125,22.980173323,108.2231375614,18.9356384934,70.5002510569,106.6451559874,79.1585934333,0.0,32.6869697298,40.3283080059,7.7503287154,21.6680810042
HEMESYN2-PWY: heme biosynthesis II (anaerobic),33.739099816,20.4222556261,57.6622975021,11.9084661569,813.7233414623,26.8715681823,70.4299822105,89.7915410352,79.6779180247,6.8645826884,142.6200834926,70.2727129783,7.927974632,38.2461640806,27.4865391303,25.3238134343,25.4687705165,29.6007327295,42.0669922215,2.258142277,16.6973158558,14.5215827272,23.9036535091,28.2207464312,67.9304004484,25.9445220545,75.8547446725,59.8557796589,5.5813563687,7.9118022656
PWY-6285: superpathway of fatty acids biosynthesis (E. coli),75.4139334565,0.0,57.7432237725,59.2988022275,523.2020159063,9.4490324228,66.6209257052,117.1962387201,0.0,20.994912815,0.0,0.0,0.0,80.077722517,65.5260298755,22.31072908,32.4583862933,22.1871629661,0.0,0.0,17.1697376332,0.0,0.0,10.0825373386,14.750998921,0.0,0.0,29.1008360843,17.8700294995,36.6796415624
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,176.1016954405,450.6096309564,402.722265693,408.8034339326,1020.0586943351,129.3189160817,185.2144581442,165.1546141078,76.7613257054,11.1058208754,12.3211310439,180.2864469242,48.3711107351,95.3439335601,234.7743536993,41.3665392334,447.1728596641,248.693350903,731.443569401,293.5596248116,175.4510883682,200.5928885455,964.5636397546,854.2647835179,619.2695392528,82.9892429551,440.5466099145,243.3015478704,772.4039870994,322.7153535046
PWY-5415: catechol degradation I (meta-cleavage pathway),1.8950461066,0.0,10.4727460314,9.4863479229,68.6193327039,0.0,0.0,50.0949321977,0.0,0.0,0.0,0.0,5.8374008111,17.8396813591,16.3972724762,0.0,1.8737507904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9864294533,0.0,0.0
PWY-6606: guanosine nucleotides degradation II,46.8009608427,22.1405426188,4.9524805097,62.6970527445,120.3099071058,103.9679387462,76.8023942764,85.824522201,14.5874802968,5.7162502033,10.8887250433,4.7099972015,12.8475192527,28.5939997371,80.4595155061,3.3310476429,5.4023719941,36.3244665625,0.9223305636,62.1290733926,70.5789172446,25.5833365416,140.3749911228,40.356928537,2.4593620174,0.447226414,16.3965650408,51.0297000953,59.7945780693,8.2291395629
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,42.3072831842,205.5342496954,52.3824012538,89.7605337623,533.3875381959,12.0618617948,147.196614979,171.9493740434,292.4485855711,111.4289707756,75.6611394894,123.9710147012,318.8621662106,78.9930966483,101.882890702,44.5078512634,111.8216596295,60.7554016626,0.0,4.946816976,11.1688357414,0.0,4.4076049432,4.9371749744,9.8373871447,8.9450077203,151.5589483366,72.0227477017,18.349807046,10.5607642073
PWY-6629: superpathway of L-tryptophan biosynthesis,30.1411105453,15.8001548465,0.0,29.6714634403,883.7174065448,0.0,134.2757032028,29.0369765253,148.4865754151,0.0,0.0,0.0,0.0,15.1348101636,89.3074894468,0.0,0.0,14.562628797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3398126527,136.5428151172,0.0,0.0
PWY-6185: 4-methylcatechol degradation (ortho cleavage),0.0,0.0,0.0,2.8658761615,0.0,0.0,0.0,6.0399630721,0.0,0.0,0.0,0.0,4.7110048818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.374470225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",134.9372522398,67.103514643,0.0,62.1294346588,6.103550513,74.3059447949,90.7742797032,0.0,20.5728848659,14.3531596806,0.0,15.7244841695,0.0,191.7691841048,91.3994130551,16.9569783017,0.0,58.5505618268,0.0,96.2698246969,194.9212459035,0.0,129.750360704,38.8584060841,11.1319132409,8.5989335704,46.6152627047,81.7342976989,53.226279428,133.0738871007
PWY-6803: phosphatidylcholine acyl editing,30.799962749,18.1381560969,37.4359289397,30.9767662946,740.0613846529,0.0,95.9594813862,101.4575255164,86.8608272684,3.826572464,15.5080745594,52.8176069068,22.4508760363,49.3036509595,117.817366227,14.9740839043,28.026258741,15.5957473654,0.0,0.0,9.3544760647,0.0,0.0,2.7881068461,5.3324491775,15.3610065998,40.3874407864,60.3267205355,2.7235777456,2.4509707625
"PWY-7237: myo-, chiro- and scillo-inositol degradation",75.4520904309,20.2660573963,790.3245898298,55.1437831844,29.5985510197,135.052770425,4.3759401626,60.4663790441,0.0,11.7184137261,27.6998975352,46.1486523694,4.9659101319,9.7062061288,23.6636678345,10.9066670307,7.7906564638,3.4163262219,430.0429998869,65.5663728526,79.3892248809,30.950258806,0.0,21.6881418589,29.3353437202,21.2242492523,0.0,37.4320163694,2.6657849391,11.2426115644
PWY-6519: 8-amino-7-oxononanoate biosynthesis I,55.3036897636,30.8474005833,55.8592565049,43.2315997909,938.0747375497,6.3852213738,185.6424563247,258.1109179609,131.9592440065,15.520042524,7.3699241406,140.9932093799,12.9429027203,74.1399392318,143.6707539864,50.5555608602,30.3871039728,28.226432135,28.0713812175,0.0,13.2420720135,0.0,0.0,6.7278082186,10.4513689539,7.6148833355,42.9369984888,106.2559086958,12.6002023682,37.8630181504
PWY-7316: dTDP-N-acetylviosamine biosynthesis,4.0593919559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis,2197.4673197444,1141.0407779424,2347.5078867988,1780.0517712743,1713.3323000877,1640.6652973937,1204.1195301869,1143.5638173046,1321.7099678416,1550.2947457043,1484.7856372422,929.04501625,1095.103974596,951.0640151088,674.3399652104,722.5162810275,1698.6227099717,1541.8642254659,1605.7816528847,1390.9612557458,1342.9588802864,722.6807603306,2909.4286905767,2031.6286357418,2358.180254336,965.1991063885,1558.7934780065,1769.6940337397,1990.3574238331,732.6487129278
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",739.2236648125,265.4499098393,674.9236750652,412.2889496761,1181.3916534742,682.523211005,155.2671403634,155.2422378714,214.0525669569,105.3844364442,108.6508717334,107.9244254027,133.5329890812,97.5228415611,90.6637894679,72.9116059363,435.0868730322,499.5941089707,618.6516945784,586.6548337538,425.4685396427,274.3734432147,391.334820302,655.5822795349,880.181202704,94.2459740225,230.7754800294,447.7818279105,111.8322209163,113.0680224878
"PWY-7039: phosphatidate metabolism, as a signaling molecule",1.6534521879,0.0,0.0,0.0,0.0,0.0,11.3647611188,10.8005058556,3.7928337336,5.7343513392,0.0,0.0,4.0079976291,0.0,0.0,2.7801472214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3306740968
PWY-6527: stachyose degradation,379.3459133398,355.0306650753,540.2747158256,389.2283724243,837.7991324485,456.2860776469,187.1500084976,123.2436362953,91.0283612002,118.5851456857,154.8432554871,160.0202209253,57.2562404843,204.6772052739,141.0498932606,65.8221760243,214.5584143922,323.0256703178,295.1662582245,536.8589956111,358.0438788219,218.3403183799,318.1595456628,147.7609396404,985.1326229825,317.0046035866,199.7390321998,191.6367914868,213.7832951081,124.9351888781
PWY-6588: pyruvate fermentation to acetone,41.3635495294,0.0,0.0,42.1026388396,14.9706011143,76.3575810282,64.9332268154,13.8232767986,0.0,3.7607897301,0.0,8.925822326,10.0655616572,0.0,12.3721828047,0.0,0.0,0.0,171.855568639,82.5052377514,141.3627963314,51.418775934,197.3512351006,59.3155344078,52.6604293148,0.0,12.8107743914,16.254596819,14.0119461773,42.6122721329
PWYG-321: mycolate biosynthesis,66.2724067646,20.7295204533,64.0344234924,53.2505407328,1039.7679444221,6.4921647531,208.5653752419,284.1167590543,129.3886933523,15.7786368166,6.4175898756,141.2345109021,11.1419562739,90.3501532365,173.8907573579,61.3790131357,31.4816487005,27.6536790767,54.6060306327,0.0,13.30792596,0.0,0.0,7.7210278496,12.9450192819,34.6725133315,34.7663860522,129.7498218644,14.7018497062,59.5758767007
PWY-5417: catechol degradation III (ortho-cleavage pathway),0.0,0.0,0.0,3.4199689205,0.0,0.0,0.0,6.2942131003,0.0,0.0,0.0,0.0,5.2008902106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation,46.4505498656,28.8719622029,14.3079336116,32.3369652786,745.2314989181,86.850797024,35.420127107,32.1882139173,54.093774515,18.4186561839,11.4494410907,82.5949822354,18.1374887513,27.850580183,4.0052788311,32.0979419034,9.2758746391,8.6644319803,306.9354380152,63.7889113412,189.5932099359,54.4582518312,283.1536362235,90.6387518194,94.025911569,7.0908050594,26.0400090442,92.1329085314,13.516178018,28.7924790337
ENTBACSYN-PWY: enterobactin biosynthesis,44.1263667714,125.3290933317,0.0,30.6305904853,1186.4267146067,0.0,103.6385656404,59.7814587023,90.5943084686,20.5843531241,0.0,0.0,0.0,40.2581766517,0.0,35.6521185278,34.0842992872,43.4141154481,0.0,0.0,24.258161606,0.0,0.0,0.0,0.0,0.0,88.8295913506,134.6348742465,40.8490675935,22.0529543476
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),1283.3271540026,1090.2569346859,1454.0738604943,1079.8026358873,1168.1258842441,1116.5016737607,870.5059229446,796.9789745576,1107.4952858487,1257.066855173,1110.8162283458,726.5314062416,836.423321173,680.6720530024,410.8368758869,654.094282012,1249.237946209,1112.8320022909,1250.8867066815,922.9245655236,795.5942426496,578.1807721905,2097.8050182337,1600.6309174241,2298.780265864,845.0057346233,1151.700031787,1028.5746885609,1311.794604103,434.28380143
P23-PWY: reductive TCA cycle I,0.0,0.0,0.0,63.9599970007,40.1274203601,0.0,164.2346172075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.956596529,10.6658599584,0.0,0.0,2.5308096492,17.8729890658,17.8690233331
P164-PWY: purine nucleobases degradation I (anaerobic),61.2172629302,0.0,0.0,61.5852012257,0.0,64.5396545165,0.0,0.0,8.4488004473,0.0,0.0,0.0,0.0,29.9208906119,0.0,0.0,0.0,41.1955617178,43.9156762611,37.4501985497,57.2474221645,23.1770344438,42.1698669074,28.973362647,10.640813369,12.0394969362,22.5214731704,44.2318086898,41.6185372009,0.0
GLUCARDEG-PWY: D-glucarate degradation I,10.7446613601,10.3122788175,10.1470527886,11.4755694657,577.0706708355,0.0,28.0827106692,23.4326726548,24.015646171,2.2332183812,2.1378352857,4.4609094498,6.8716126405,22.2440167599,58.4403331671,23.6747861027,6.4857545527,7.559073438,0.0,2.1005910847,0.0,0.0,0.0,0.0,0.0,4.4318335071,15.7827067294,38.6627209831,2.3519568327,7.1835441733
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic),18.8618480223,9.8232696386,26.46492033,17.4898896998,584.3500425652,0.0,52.5981954046,54.6316008423,25.9700250536,5.4396031852,3.1865167751,35.8018623645,10.4942356837,16.7105243881,60.8632575764,20.6050490611,6.865439063,19.5870743996,0.0,0.0,6.9617505794,0.0,0.0,2.1783257133,1.3585449464,2.5501768647,31.7274680146,37.1087765012,2.6818764471,5.4576594258
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),455.9992646513,215.2665777037,385.2186480887,454.0926815177,864.7063691255,495.210251689,169.7940060545,304.1017154362,424.4241842634,169.2937896719,153.7549825434,230.0994608315,389.7782488348,216.8321937257,177.6545124477,66.4031638381,305.2936781356,407.6310413374,844.0525124856,367.38466399,374.506984096,255.8850459725,549.7956645835,504.46806927,493.2941038917,82.2005254222,334.1446985234,293.2642972841,123.9899232753,78.5688669077
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I,1061.2340964822,862.650161739,1059.5334373623,987.0530548646,1278.8591943534,906.0343921819,825.6945370772,390.3595012314,169.3436291943,1161.1262985538,472.6646791673,456.3146323845,246.124588036,688.4550617114,385.3878970289,576.7536610304,929.9774121357,896.8703200057,855.9902856886,899.3604172959,849.7960390818,528.1275913263,1373.3352737039,1642.6561931105,1520.1952422071,619.4012624493,797.4649752702,766.1703015228,1090.1371041119,399.5159958175
"P125-PWY: superpathway of (R,R)-butanediol biosynthesis",0.0,5.8416867426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2674107182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY1G-0: mycothiol biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473081719,0.0,0.0,0.0,0.0,0.0,0.0
PWY-5177: glutaryl-CoA degradation,599.822607431,0.968385713,284.6171742744,346.9967979447,225.0829646175,478.460358123,53.0764096084,28.0235951503,17.3897424258,54.6985890046,45.8091068425,44.9619117248,28.2910608202,8.7392782223,57.9052076727,9.9490032568,231.3689845186,332.1936980252,289.7140552323,352.215378929,362.9395728573,211.7860147922,268.9324743409,356.0608521269,379.9003972504,0.0,46.8845998454,242.0906760869,42.5140166226,63.0235438516
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),249.4354041747,451.340653466,390.3893820459,434.5297228209,656.8435291363,201.9490632746,199.5272450466,209.9258259557,132.2401544348,17.5820990191,22.37095055,187.9130976399,59.5631298445,100.6197659045,175.0430113703,45.2305417669,429.5668093976,298.7875700387,725.5203879058,363.7075964464,256.23126212,214.6342665659,742.3524311314,761.3893252147,740.3545060133,85.2669064198,473.2371074201,273.7724818527,525.7598206832,234.9865178961
PWY0-1338: polymyxin resistance,6.0895993473,3.3599560485,0.0,8.0045798604,469.1674360966,0.0,29.3681700188,18.8500119189,23.2762981398,1.0638645142,1.9071733259,0.0,6.3285087027,13.2884314738,1.3040366013,2.5146818721,2.9701852128,3.60890468,1.1170361192,0.0,1.1933150958,0.0,0.0,0.0,0.0,0.0,11.525463512,28.9363999137,1.8360429042,2.5846497124
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,83.0239552859,7.7080723867,360.8974062387,73.2202551386,368.9952389932,62.3951508509,56.9139463537,25.9965358972,9.0793179563,16.9140173923,13.4564225806,70.045021926,3.9056029753,41.6717308242,50.7379829265,6.999711059,27.3769498185,34.186487076,157.020699504,53.4313571221,129.823079748,9.2985075725,4.4755690601,70.8421263681,16.94308836,1.4088230488,54.9652383311,81.6612824432,10.3086460045,31.6525142002
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis,1459.5504470075,666.3063381121,1382.9766215587,1047.2577835181,1104.3348917545,949.4991423165,363.8354684604,258.7454998226,81.266746215,205.9059017511,194.9210872044,330.3781234012,208.9861916675,120.3800014263,321.0575037945,116.0807122152,974.4176583323,976.8476592119,1169.6799061014,976.3457722704,913.026110502,522.8146684088,1515.4818136427,1365.7385551871,1630.1223959598,168.3327101043,650.9916569258,853.2873123225,831.2356225162,441.3239706518
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5535506221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P162-PWY: L-glutamate degradation V (via hydroxyglutarate),0.0,0.0,62.413650357,0.0,0.0,0.0,0.0,0.0,71.0793612707,0.0,0.0,0.0,20.1493152361,8.6602224665,0.0,14.4036590376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1562560555,31.2577905257,23.5545316867,0.0,0.0,0.0,0.0
P108-PWY: pyruvate fermentation to propanoate I,48.442477462,0.0,0.0,14.4972853029,0.0,5.2233935819,62.1085725988,35.5043550672,7.1566081841,0.0,15.1639146119,28.9839819172,2.7703456063,113.8409234865,136.4802582268,50.7462210557,0.0,21.1734691527,0.0,5.0749784437,74.5940381512,0.0,31.6880596983,9.182209551,5.2095893946,0.0,0.0,43.5337711882,5.1585702518,14.5732041934
PWY-4702: phytate degradation I,0.0,2.5040853502,0.0,5.4726245682,632.2837823208,0.0,52.2757103782,11.5871524265,24.6949183752,1.6461005706,4.1315905005,0.5680204946,1.6625207297,20.914698571,32.573925255,4.8945216914,6.2858549998,11.8559637178,0.0,0.0,32.581625959,0.0,9.8529422021,0.0,0.0,0.0,15.7058867537,20.8002642711,1.7023360397,48.2772628701
PWY-6897: thiamin salvage II,438.5872621804,390.8285577984,307.9511212801,292.2707470176,990.4464549274,546.2642398734,428.0176556449,393.5233060341,236.1937483632,338.5666834005,293.8387678632,312.7698919814,198.889047024,436.908019843,239.071503379,173.0384410211,450.0599918699,566.2298518984,135.1337115436,214.2225249813,425.9682313767,251.9643087499,129.8186096017,225.2535204999,324.4178499183,131.8196387119,461.1919136286,634.0341115278,251.0715334219,118.8919307479
PWY-5896: superpathway of menaquinol-10 biosynthesis,66.2932541918,0.0,69.9681095635,41.2345491129,662.2949749718,0.0,216.234559549,223.7111232213,142.6240855518,0.0,0.0,183.0293837004,27.721088735,51.1435838446,73.3273101331,39.0307850929,41.8695662042,31.0116067877,0.0,0.0,24.2688756432,0.0,0.0,0.0,0.0,9.3420707817,111.0011965322,153.3082391422,24.1532903975,0.0
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,581.3842966503,729.7069013275,517.2106814194,485.9626420615,1020.00755669,376.7506718749,818.1625643806,773.7692075225,1022.4123441989,1045.4636501592,897.1019068092,576.5208807474,853.3425254058,504.5436701373,302.5125797681,377.7243639946,675.7975837971,566.7718069909,301.8945993355,346.2048358532,410.8482389355,262.6844249689,606.2564231,581.8028211327,678.5518419099,579.231160799,780.4640452573,261.974079221,498.5381619001,205.7590155614
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage,47.463648743,8.4706591708,0.0,78.5578112109,698.9777466034,130.9690571986,142.8659862626,30.4075435799,86.1410169499,48.9101804882,11.7136808121,6.4464922092,4.2285357736,61.6311388401,31.0680464856,6.0864263627,29.0486462294,55.4233581953,0.0,99.8618126512,59.2343144907,27.0266896601,245.2180771611,50.0105374395,32.3534334733,0.0,56.5041254973,97.4445869977,66.1351271438,42.6228497191
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,343.6836036149,332.5288894197,482.8613597219,214.3294931873,489.7594937008,290.3895523113,326.6867688495,373.8739675154,380.6990919934,213.2236227594,575.0476666875,229.7754212047,370.0358663166,337.0980587168,415.675138081,115.2602956098,454.0484161795,590.8940749116,404.7766461691,153.4755793419,335.043000149,200.4254580335,226.3524848083,583.5480743692,496.9243143554,552.1290730431,730.9632235013,308.9837637776,280.5340322255,237.2499458743
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,15.0631596577,0.0,6.3172608807,8.6346158202,585.9882035671,0.0,4.489842412,61.569343312,29.3305081964,1.7649957969,1.849260827,18.7467313421,9.367398422,13.7089480142,33.2180449607,2.2571713352,5.9233472244,9.589220508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3875043261,8.8370753038,77.5578269199,3.5546828006,1.1425120381
UNMAPPED,1030788.8483616862,891939.1178417038,1082205.033939538,1226953.1312639567,1021387.1159456841,1200277.8335259515,834937.9943141293,404444.5294387577,281983.3776402768,363146.4469949248,351954.2901455834,871402.0559810691,277417.0243095635,770476.0448666698,1822466.5750953788,1354217.439957026,885670.4525739447,1071062.4792808932,1059771.8942316426,1252626.4790198186,1287573.1355205744,644641.713779747,896747.0752683543,1218752.5112228317,757067.9317302069,794697.6826852245,805530.054335227,993597.9391787653,1005655.2027049632,869582.0206638095
PWY0-1061: superpathway of L-alanine biosynthesis,51.7103186452,60.9866386399,65.1714948807,63.6301389875,1079.0748718587,13.3646267613,145.5996778317,103.7487108326,44.2348930966,18.0145919088,18.2469749908,103.2195585138,40.3837066773,56.4905754832,130.1098288944,26.1845190668,44.8421219192,46.0762706331,46.7520072447,0.0,26.364219742,0.0,10.8355969022,76.1312678913,27.3132351448,20.663349687,96.7185047912,183.5322944818,29.3957330974,17.4004485798
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase),45.5018758947,21.096727671,33.2365137574,35.2397086715,1067.1049622782,5.284830026,138.3047291773,80.5273654064,59.9129390553,16.7415622533,15.9773529226,6.255637326,8.7166181381,62.4967024578,115.873174522,25.9573173326,33.2723229173,44.074235014,0.0,0.0,12.5832707243,0.0,0.0,0.0,0.0,14.385159501,52.6264871427,97.2761035391,18.0582957785,18.8284582943
PWY-6703: preQ0 biosynthesis,272.1898905431,507.562904726,373.3267236218,165.6439459657,748.8346381639,239.9436145977,800.4431914979,742.1876081861,939.5261558182,723.0342976289,645.0420112869,426.7006781646,734.3047153316,403.2737935842,300.8760350797,367.9781171597,508.6682122879,452.3438256755,370.5333289897,170.2503185842,419.7245253581,175.7917746255,275.3450429544,373.6117903416,319.7925439182,444.5848538284,744.5828929761,141.4984359309,301.6896513406,148.7048062872
