Index,MBE035,MBE036,MBE037,MBE038,MBM135,MBM137,MBS1533,MBS1558,MBS1559,MBS1563,MBS1567,MBS1579,MBS1587,MBS1592,MBS1594,MBS1605,MHS232,MHS236,MHS238,MHS239,MHS243,MHS246,MHS253,MHS266,MHS267,MHS276,MHS279,MHS283,MHS287,MHS289
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli),113.5454929114,29.0449565109,88.033350741,73.6449041005,1930.2194615413,11.075171703,294.7474719063,389.1979572187,197.091439041,47.0372183328,14.3897781581,252.1770834679,19.8500816043,105.9963467297,305.8745165674,55.2393726449,45.0783759308,44.3602980516,73.5812247494,4.639114716,34.4221219908,0.0,9.1744482394,9.0762957622,22.9688830344,53.2747413665,77.741970481,190.6203646247,11.3872638226,114.7477804128
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),329.6431623789,74.6929125918,136.8916605847,291.4001471065,2164.8802144573,348.4489010209,406.1243920458,319.1460191477,191.2307390229,129.8525697781,142.0597035318,253.7475766971,30.0342103274,418.1580862359,377.0432612973,102.937511599,168.6984597467,235.5202487619,440.4049006542,151.5074239331,267.00869367,78.3231165317,37.0562943238,172.8137318508,26.1414709209,56.6369092061,183.1123026759,255.3059888283,219.6002824526,147.5761927482
NAGLIPASYN-PWY: lipid IVA biosynthesis,102.1842532836,56.8884398347,124.3921353257,78.5328626113,1358.4916243961,16.0606029511,226.7780588299,396.327060572,275.9536694106,17.4660703502,322.9107378148,289.836730287,85.6121905811,155.2113919659,337.5593938704,68.9816323947,62.5262734534,42.4629124049,46.9029775294,3.9102174573,27.7303942431,25.4597412911,2.7798379099,24.8599391934,12.9134492643,40.8516333474,132.5270078497,167.2064622481,21.3393072266,36.3171454208
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2555470039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8547547599,0.0
PWY-5484: glycolysis II (from fructose 6-phosphate),304.7453116222,982.1513913912,176.6130028819,379.940382813,2305.8772685979,74.958957075,1033.0341776576,945.7095414093,1471.826382853,506.0156650223,509.9631155997,663.7662402485,861.0141176532,706.8947208834,435.4361005854,222.8987956308,502.0229301175,377.2485345462,132.1608542077,53.7450912114,307.0506443906,35.4995141445,133.0947555055,587.758138243,213.5997436625,337.8839491188,982.6689006987,397.5180400999,312.3922859731,288.7757346916
PWY-7456: mannan degradation,0.0,188.4437649007,0.0,257.4894144742,0.0,47.4699717737,403.0677222603,0.0,0.0,32.1261017689,0.0,10.3031083949,57.5885513703,107.027068307,89.4222610658,15.4420768648,221.8684891587,0.0,0.0,368.2154209401,493.0951261688,35.7134542257,14.7983511573,5.0674582388,0.0,0.0,258.2435035197,56.8033615419,0.0,122.2709858771
ARO-PWY: chorismate biosynthesis I,2673.1666869092,1698.5109386718,2494.4605136533,2314.0074654662,2681.9785354491,2192.8709019431,1153.6495366498,781.6814719978,442.6686777851,1245.5856367416,868.0509417297,983.2342303771,518.7118723222,891.5244184659,751.6036175803,431.8405680041,2007.7749467336,2122.0844577578,2071.8270737915,1913.7938625396,2060.7261981189,1044.932948281,3049.0878292876,2724.5591810448,3379.5570021175,969.6424551162,1510.5863811249,1989.2984031445,2061.139696406,747.4024449523
RUMP-PWY: formaldehyde oxidation I,0.0,0.0,0.0,129.6174820286,0.0,9.1860323498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2012254633,0.0,0.0,4.9762411193,9.2366118026,0.0,0.0,0.0,9.5068449322,53.6837118227,0.0
PWY-5747: 2-methylcitrate cycle II,17.3450543244,0.0,0.0,14.853178895,111.3458124852,0.0,29.9025580834,17.0236607917,5.429386988,0.0,0.6766590561,0.0,6.1657204847,24.0306556612,51.8120606971,19.0731914761,8.3011722566,9.1938949315,0.0,0.0,1.8160208778,0.0,0.0,0.0,0.0,0.0,0.0,15.0683429871,1.8876933989,2.1688840524
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),186.6538236228,571.5269965064,228.17163832,105.2943041525,1510.7561868658,257.3822585162,251.3729329605,21.203889344,210.5625630703,61.6198805408,303.4956205363,268.7483332952,1029.9268430865,66.2814392409,195.3302440229,94.927907985,564.3711673139,249.4423417212,12.0369922818,165.9976680607,147.8986488199,88.7360724832,560.3342246418,259.4962455774,502.3351487806,0.0,28.5915349899,182.8633597293,232.3388208497,102.3001226052
PWY-6595: superpathway of guanosine nucleotides degradation (plants),0.0,24.1353624113,8.3089786908,59.6627593803,33.5725673392,41.0937062311,145.1967546613,133.4694713772,0.0,7.0460207132,16.2721470011,0.0,0.0,9.834795887,154.9958231366,0.0,0.0,66.0508202598,0.0,39.9000950186,35.6361022431,55.2487202242,26.0147237027,80.2313130932,8.4658837971,0.0,16.8843354958,18.3531475434,127.5018224657,12.3182277348
PWY-5705: allantoin degradation to glyoxylate III,13.8879875423,9.4272454347,8.7432515183,7.0147684652,942.0384149082,0.0,54.6556791089,12.2074002551,9.3461926192,2.1938627849,7.2183940689,3.0600229854,4.7584041664,37.2052140128,43.4127709614,3.8213971476,7.0517247457,15.1098411127,1.3797813374,0.0,9.3942686763,0.0,0.0,0.0,0.0,0.0,19.1295359836,57.5592059315,7.6531280871,11.7837827539
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis,1174.6857812928,1525.0902664087,1050.1717575171,980.4168361291,1998.1787156087,759.0530586917,1631.0037269214,1557.3960454144,2100.3999714679,2090.1286893794,1772.0893080923,1167.5136669665,1645.6974683908,893.3220243241,623.8789654573,753.6719307136,1397.5848588455,1185.2074324641,562.3738668798,683.7304984781,875.5596369348,563.1206979183,1194.9387579299,1189.6655366323,1385.0480230579,1163.9126824042,1539.7656783568,503.3838879818,1021.7776190286,391.0529474546
PWY-5659: GDP-mannose biosynthesis,247.6694817759,608.042582975,172.0291561157,556.7049084102,1196.2227645111,709.1026166168,578.4377970703,528.1441510046,829.371272369,1505.782905418,377.1538813438,444.7788430899,912.5481855223,539.3243777883,431.4919977007,359.1168080416,323.4337904175,291.905745452,1061.7246443068,699.8609812751,717.9940124707,524.6691629614,581.4846875252,938.6398333071,997.3479265984,53.8769926605,480.6282350935,355.4310607498,330.1767633533,266.7289262523
AEROBACTINSYN-PWY: aerobactin biosynthesis,0.0,9.0690253662,0.0,0.0,0.0,0.0,0.0,19.7336973934,42.8204323462,1.1033873993,1.0749660331,0.0,0.0,3.6097097129,1.2099213551,0.0,5.2208328738,0.7979346883,0.0,0.0,0.0,0.0,0.7849304287,0.0,0.0,0.0,0.0,0.0,2.54137874,4.3729683859
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),357.4326778049,435.5852842074,285.1280986349,239.204008281,2296.6993566865,829.2370459489,828.2811933996,594.6094121864,311.3439635623,535.3613159564,383.104811007,697.0666263279,465.1868351404,350.6610317468,419.0136066456,155.872901688,452.2405597006,263.4902367067,61.4333318226,139.4848218384,284.8108015689,132.9110389062,94.2066144246,65.1629127407,189.4519625075,100.1274679111,797.1263930015,606.9211374819,187.1444561349,133.6811160269
PWY0-862: (5Z)-dodec-5-enoate biosynthesis,128.9070990014,34.659656457,102.8326224784,79.6457264428,1975.6570672769,13.2465251775,352.3665876054,471.9400026242,233.9121993912,56.434115864,25.3854556423,296.7529967623,23.7631205994,122.7424388715,340.7863850695,65.9650405588,53.7963093792,52.5942547439,83.4958652843,8.031880779,40.714502763,0.0,10.9138615978,10.8509275901,37.7356818634,63.5148685337,91.7504099596,225.015755228,13.6541383979,117.1494280776
PWY-6305: putrescine biosynthesis IV,317.5311718104,32.1305767039,739.1128719501,450.5012111799,1794.1286986399,618.262038901,213.5165660022,166.5483773121,60.9897754508,74.14933455,66.1870431161,194.3105093576,83.2193442648,85.2215942574,284.1268261536,82.339587479,82.7764081135,425.8151445346,741.0487830522,338.8930597696,366.0043687718,195.4997132936,341.3643395343,419.3785638315,800.0717538114,146.8523742362,143.7980921996,323.4480627622,173.9626940369,190.2165602544
UNMAPPED,2057130.2598134743,1756687.0581833713,2155206.7067289706,2446907.672012176,2027205.4750068823,2419266.3749147886,1660908.900353581,790193.6771772275,559712.3776743897,721538.1908836755,699768.7621286366,1737913.5778889027,557953.3085414742,1658935.4024143321,3597321.2519809054,2676496.9394700485,1812325.4336904055,2140517.856528865,2033294.7131502007,2445156.623935082,2382724.0911134277,1308162.2018701993,1581787.8961570528,2444725.45628108,1474482.8648312215,1573251.1968486614,1596514.5408227704,1984511.4507481572,1979570.850687984,1734536.7593260508
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,97.845060715,394.6312042958,89.1830708795,156.3714705425,1069.8754947847,25.9752784998,296.0045766606,362.6067296598,591.9817576973,291.2401569725,153.3105075391,240.3195486376,660.1320080867,151.1522339245,216.102915927,80.6490474294,222.352758362,103.4143359727,0.0,7.204376337,36.366726985,0.0,24.7488687264,20.7341117429,18.8828044541,23.8425807357,308.309442994,158.5852280043,33.936643628,28.8767199573
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation,1561.2253766907,1757.0719689067,1219.1945933451,1168.4237763508,3464.0921496057,1256.3652604337,2010.0243243802,1910.6801287726,1876.1346480883,1766.8925267804,1878.0536161458,1247.2729874978,1403.2667561744,1135.6861982163,908.0599574396,861.3293438855,1624.6255097838,1541.3885287546,1466.2584733998,740.4587832738,1130.8928844902,779.7729351121,779.5464095628,803.0590995872,2214.5811718248,1472.0573217576,1875.2758041333,860.8439993424,913.647910337,358.3610832604
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),297.9089882051,268.2379739947,180.2236465792,151.3803940532,2631.2377354781,800.6048180827,504.1761484471,365.6875971682,195.233809449,475.4688365152,372.5870939001,426.5547161953,308.2655924711,391.3574180515,275.2905388133,131.4813706766,395.8836087148,437.1245613489,37.3765324938,86.37131471,181.6251825411,84.5411499067,57.6246225622,39.708763191,117.5937305349,62.7524013974,814.157056663,629.3615044651,119.0166464758,95.581089151
FUCCAT-PWY: fucose degradation,64.4152427848,24.3663896545,44.459437208,80.4115737927,1386.8270792767,136.9870715324,191.1764089532,197.5761643102,91.0251914404,18.97144188,11.1691559281,78.3059673359,18.1405442282,54.8801856746,147.7531905097,11.681186057,19.4098616512,35.6446159009,2.9851990392,57.4809069406,161.4708736625,8.3175313538,223.9130688894,54.0593505157,13.4307844555,6.0905519873,79.2244427294,101.4773592163,32.193900611,94.1676917685
HOMOSER-METSYN-PWY: L-methionine biosynthesis I,472.2894902394,111.5802692879,929.5393523298,1051.1212821199,1128.7644268416,689.3788629537,292.9175264339,208.4096247098,98.6433958127,221.7365594063,38.421801919,234.4636684877,43.5356207092,692.3928339792,242.2182633868,131.7499733948,273.0539505981,502.8176582082,748.4175903279,319.743655929,538.9535983048,290.6971185367,1389.713595134,1216.9914775097,1166.2690473505,43.2606742546,314.357092938,209.7148382462,338.0991171513,267.1409146835
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation,17.2355787016,12.7973171019,0.0,8.2619271362,675.5820383032,0.0,101.3951238998,22.7677720413,31.8687180213,5.3510432246,3.4309604504,0.0,1.4319408072,17.0963122242,41.7027524526,6.076832922,3.6190624979,5.7326892144,0.0,0.0,4.0841227734,0.0,0.718570936,0.0,0.0,0.0,32.9171198823,53.4211998819,1.4393854674,2.7808435562
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation,53.9430126945,67.6819029501,30.0630582772,54.2521696202,1523.0387985777,0.0,247.97331962,140.2363049826,183.8275021258,27.4875574363,18.8355999281,68.1400028952,18.507958038,112.4018788722,65.2362531251,23.4605800514,28.3834504532,35.7846805327,9.533735869,0.0,13.0772598581,0.0,2.7081472683,7.0176184757,4.4725193813,11.7422156348,97.2235183234,217.869552574,27.2773971104,24.3962694225
ECASYN-PWY: enterobacterial common antigen biosynthesis,6.0202691786,17.6622158516,0.0,9.3562245376,1144.9278314342,0.0,62.6729705322,24.8643402296,65.0637577878,3.0234626769,4.2131860346,2.9796921324,4.3484965566,35.1287038713,37.6822477554,12.1190084621,7.7305834949,16.6480794087,0.0,0.0,6.2161362162,0.0,0.0,0.0,0.0,0.0,46.7960534088,79.0361836134,3.7419928681,4.0867918993
PWY-7003: glycerol degradation to butanol,156.1204899019,0.0,0.0,52.2237447498,39.8153792845,85.3839734915,0.0,0.0,0.0,14.0355269907,0.0,30.6501088657,30.1952637693,5.3509638408,50.1463190057,0.0,0.0,0.0,153.3658832564,61.0137836144,251.3398234638,35.0668193555,155.450403291,238.6052550305,151.5894132978,0.0,49.9454699061,83.829809707,9.0053916527,46.7829476219
PWY-6897: thiamin salvage II,873.1256178219,813.1435586864,570.9062669647,578.5360935482,2034.978046068,1050.1609256976,832.5513768557,818.8338601842,461.4560437258,691.8742141149,618.7318031677,624.6629400079,435.9775580301,874.294868059,478.0011642622,349.2705580114,947.229832865,1136.2260983238,294.5571657029,431.9258103219,870.3230191038,491.704538842,287.1454910544,476.9543027263,628.363381969,285.9779892494,910.9620285371,1234.1813760232,535.5608812278,240.2707435918
TRNA-CHARGING-PWY: tRNA charging,130.5166107761,452.5930068553,456.5060574581,457.130476294,292.4127115847,238.4712000672,364.0274371428,7.170467244,63.9832581675,96.9323381985,22.9693935046,118.0976192165,62.4410455698,336.5686760714,374.997611092,212.7864389993,168.7414092303,616.9433698981,157.1517654126,297.3238064944,411.8497739371,304.3575067854,628.6838329967,599.1663190087,479.057874488,129.2763945869,368.4400903346,175.5511392417,279.4295571946,404.6187563739
PWY-5367: petroselinate biosynthesis,816.9503763727,0.0,20.331185222,254.1707170713,222.020538124,345.728601306,127.8750375901,76.2332059754,0.0,79.0634435439,0.0,82.3845267891,0.0,53.1222956429,25.2923550251,3.2591938684,109.2904004982,9.6218604856,0.0,257.7542392478,132.154888744,79.0712137473,732.7395733724,141.1887740688,3.5624729095,0.0,0.0,10.2741209,55.6767783552,13.5727161589
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,0.0,0.0,0.0,13.4682109113,65.377059217,0.0,0.0,30.2161447903,0.0,0.0,0.0,0.0,8.4779299142,0.0,10.7611924993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation,12.9269751664,17.9683144556,32.9285896094,14.0550228206,783.951914149,3.8301554602,19.6922657971,21.976577633,54.0755553654,4.2708405385,3.5523940421,70.7820888238,9.6273868815,34.079798808,123.6085545213,40.6281403036,12.2753653679,20.4658287292,2.0315396254,0.0,1.3974643668,0.0,1.1694270042,1.6560131189,2.2461367832,0.0,25.213083248,72.8186439608,4.9416762259,8.165761585
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose),1817.4624143534,1611.6422618588,1282.8893038769,1285.3181545408,2555.136728894,1215.5276322869,1197.8835436082,1215.5712165951,1847.6504111335,1140.8596773157,935.4467183477,1053.8278790282,1551.4115549637,1339.175801955,945.2572043229,772.0037969078,1550.6971540245,1700.5899278159,2533.3666476339,1123.5649406999,1860.6948383529,950.2183919089,1577.7732132651,1754.6135724859,2929.8159903457,321.4302513419,1568.4548476578,890.1237840429,1262.911764833,657.6570868666
GLUTORN-PWY: L-ornithine biosynthesis,343.4851591512,1124.2699857583,361.0066345961,295.9710261764,2255.2701682755,306.2118308933,454.4648050177,226.265446318,156.7901398779,30.009984097,50.5983244285,280.4001827381,39.8055049061,186.337369752,252.2169832023,129.8721663695,345.4918562205,331.5527752524,21.4744164712,261.871758652,218.6914891559,215.0064388959,743.974571832,943.8107272891,928.0301261432,235.4401480862,280.6112063152,1464.202938417,660.7553698576,401.4550759396
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria),260.4372373628,194.8654251773,211.7220176792,207.122532761,1846.6865480315,93.966433035,419.4798539006,315.4996320654,247.5153717086,185.0270098029,253.0700197208,269.2252749027,102.7573797154,326.1711230363,331.3875557854,136.8080815768,199.2631762225,265.4624262316,168.8129626134,65.7590265847,336.1097376597,43.4734536976,165.3401855377,517.5711006155,219.53881545,67.1942676627,379.2641427045,289.3640290334,44.6939571281,122.3697829779
PWY-6629: superpathway of L-tryptophan biosynthesis,91.6051355532,16.0038358857,0.0,60.7456158694,1725.0874728613,0.0,319.1596072508,64.8026133446,281.0850128189,15.3769225645,0.0,0.0,0.0,44.5237226505,192.5369510738,0.0,8.187625511,45.5697787987,14.7923117569,0.0,15.1737587569,0.0,0.0,0.0,15.0496298468,16.0580198197,89.3703082431,274.004304871,0.0,0.0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis,2041.6840176192,1798.6413823572,2470.8127164411,2102.6871810015,2552.6499786382,2199.2479289933,1579.8902065871,669.5088242681,269.4397468496,2341.154178932,868.5365071553,836.2937773696,385.0812243703,1446.0787980974,786.6826356386,1194.3737883466,1973.0301569043,1825.5934228468,2560.7482636564,1712.0548832942,1791.1417092676,1038.1372121826,3540.4905297712,3521.7900198641,3848.2970842675,1180.1833172072,1472.9605304032,1860.6080084926,2768.3575431676,937.8875622924
GALACTARDEG-PWY: D-galactarate degradation I,12.9269751664,17.9683144556,32.9285896094,14.0550228206,783.951914149,3.8301554602,19.6922657971,21.976577633,54.0755553654,4.2708405385,3.5523940421,70.7820888238,9.6273868815,34.079798808,123.6085545213,40.6281403036,12.2753653679,20.4658287292,2.0315396254,0.0,1.3974643668,0.0,1.1694270042,1.6560131189,2.2461367832,0.0,25.213083248,72.8186439608,4.9416762259,8.165761585
PWY-6123: inosine-5'-phosphate biosynthesis I,1828.0330280288,1628.142306926,1514.0729771805,1155.7548693756,2340.0054420763,1393.9158922658,875.9856545782,967.0440160226,1319.986224929,580.973455562,588.6175447512,783.1671418145,1277.3188598694,634.1266284815,493.5775780697,514.6706638288,1259.6479179704,1166.532013795,1431.7017505453,1265.864523538,1198.5315002868,702.8552523042,1361.5578743907,1985.0663153449,2045.1126817233,428.4773939582,825.4968401334,1098.152168958,1048.6064656043,543.4129428184
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",251.5636589269,143.4775454244,11.5402182779,137.1802402099,6.1147657622,144.6063473508,177.1847834233,0.0,31.7560124721,24.3162994724,0.0,33.3145986784,2.8252493484,381.5811884428,186.708632125,33.3448281333,45.522298062,110.1004930616,36.0027847008,190.9353599631,389.1060931528,0.0,260.6435683399,83.8162377973,35.4125196275,24.1243779863,108.3153829838,168.0532237747,142.2869379384,281.6058490502
PWY-3781: aerobic respiration I (cytochrome c),9.7142044989,0.0,0.0,4.8956113151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1394107371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic),40.9992729343,17.1956198088,42.7637234769,38.8560520261,1235.1928017008,2.9388676371,106.7399721042,101.5402496988,50.5791521067,9.982148936,10.1306825144,80.9993768465,21.3868373799,29.0389735532,117.8609786334,29.7014245941,16.2451755833,39.6840022969,0.0,3.5848487577,8.6478503279,0.0,0.0,2.8553259055,4.413891807,12.6284205345,43.9748460908,88.3647566869,6.0962715303,13.7003355057
PWY0-781: aspartate superpathway,507.7174893197,19.3886712614,791.2021426141,757.4532149403,1279.1111489158,572.6554259092,400.1917664469,371.7212686194,141.2295004798,232.9592169463,73.8060929914,359.5795818624,73.4030386127,350.5259703301,409.0590106648,221.312462011,538.3918084164,611.4635973614,1107.3950333793,387.6301352905,565.3938532993,362.9151044377,1441.7433041531,934.6052123459,605.7699008558,94.5379929514,476.1279382027,379.3889241905,700.9896692706,370.6337959384
PWY0-41: allantoin degradation IV (anaerobic),3.7489099868,0.0,0.0,6.9943401907,85.6773913692,0.0,0.0,0.0,0.0,2.3375807102,1.0844377354,0.0,0.0,15.8775046848,0.0,0.0,0.0,5.7007037731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1378761265,39.6712701149,2.574412981,0.0
PWY-6270: isoprene biosynthesis I,378.0551653592,388.0604726829,1069.7044994053,662.2885476477,1664.8736363002,181.9458322245,824.4368343259,108.9194165832,396.2906713603,60.3492820549,60.4999094087,620.9467958017,106.1602096343,380.6568680231,295.6483795886,283.2684987727,215.4222387483,254.0701982408,27.0821272793,18.0477344178,222.7104908863,9.5058710132,539.5797352298,1633.8635528771,207.4016524689,150.0795207857,241.9578177306,836.6810944512,394.9175692132,437.1685671954
PWY-6737: starch degradation V,3105.2538068975,1987.7028083693,2394.0537613753,2239.3487753139,2072.4143442128,2354.8024478823,661.4199568604,356.3321969929,140.8557229904,589.8613708236,483.9888745729,576.5808327196,279.1030401358,1064.1071933031,352.0607585503,318.9551414409,2185.8454774237,2250.2984152534,2330.484802257,2456.8394974707,2212.6921019116,1116.3635639823,2630.1298671944,2446.2457804537,3442.1234495038,1350.6675803379,1151.7849041276,1939.388441935,1912.026422653,566.7919350967
PWY-6891: thiazole biosynthesis II (Bacillus),71.4553535048,45.6442957592,58.6943212975,51.056850539,1384.7562941147,0.0,291.6591598574,211.7934650838,217.4878456271,18.1418228726,28.8308842625,178.2079938682,49.9001052842,112.1626691575,100.7884249776,55.1892374594,35.8928354636,58.8004817861,3.955920181,0.0,3.8105502541,0.0,0.0,11.159738846,5.946016039,5.5375845722,133.4865919692,202.3490148231,7.8088472238,19.1293257704
PWYG-321: mycolate biosynthesis,153.2477484739,31.5395535741,120.2931482166,94.2378903519,2043.748798783,16.0219108078,406.7930425272,528.879727645,265.0543400927,67.8129036442,20.7404354833,334.2334594669,28.5805921561,146.135801776,371.1991665421,77.8972744734,64.4238552718,63.1911660969,93.4430910039,6.6918493598,49.0245117288,0.0,13.1943647236,13.1256123538,32.6469191424,70.4415913433,108.8087420269,254.5916125786,16.4978579127,131.4573746316
PWY-7400: L-arginine biosynthesis IV (archaebacteria),1283.9928000426,1469.9935325927,1303.5523289859,1058.4020400571,2613.4934197383,1065.4211904503,865.976915759,458.8933380498,228.5442237961,155.3727529941,214.6634529746,541.3334204599,142.1709365432,605.6352874114,551.2688093173,472.2665563678,1136.4248468423,1132.8960480625,115.6109294005,948.7017888917,847.8108693464,642.3902387187,2042.1545126964,2212.3869010742,2628.0780724797,575.9716977877,777.7145330662,1792.658581972,1665.1837138951,717.408382299
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6326185692,0.0,0.0,2.4587379889,0.0,5.1073400971,0.0,0.0,0.0,5.3704181628,9.2026604614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8428672891,0.0,0.0,4.6431898311
CITRULBIO-PWY: L-citrulline biosynthesis,102.0566461625,483.5496771087,194.4054000206,109.7319790388,74.8097144986,98.8458920681,171.3082229215,198.6088986685,240.6067503422,326.4944292022,228.4244615167,82.8058155833,107.6354473315,49.7613269552,75.7265789605,162.7890375881,66.7009802398,356.1854502334,19.6815923346,51.3949361211,60.3030391825,40.1942170569,205.6569082492,8.0216770157,120.3910868565,315.3916180495,608.6152524412,43.0592103138,137.414920078,38.445519745
PWY-5845: superpathway of menaquinol-9 biosynthesis,158.5896279989,80.0746850334,173.6600950329,85.2729075357,1336.1522753611,0.0,450.4469329708,433.0287895076,258.0176905941,24.3850700296,0.0,366.7637030437,88.4878960343,122.6881602347,143.2970133008,79.4562626408,94.9368895477,96.4476719518,0.0,0.0,47.6215832114,0.0,21.1841537443,37.8205376609,0.0,25.397258756,204.6053892431,303.4437140326,31.182149045,46.076606782
PWY-7316: dTDP-N-acetylviosamine biosynthesis,4.0622704437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1572528445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II,466.8531512697,512.4665322258,853.8903069551,337.3281310889,650.4046464942,495.7255072455,529.2894948766,641.6279368662,589.0682684929,374.3987435094,1139.3228790532,399.4001226218,644.6974174494,595.9778843942,703.9478383773,182.1165797848,725.6449289345,932.6171110236,530.5379530136,198.6841736269,467.5758884642,229.6310723129,268.7803298159,1018.9245161712,636.807023363,961.8438683917,1277.7707881139,440.0081558939,428.5124870871,386.6533597092
HEMESYN2-PWY: heme biosynthesis II (anaerobic),76.6583913301,30.1101749675,122.361467888,16.584732156,1658.0331380457,75.1250321082,155.0413120578,189.8223650085,156.0292571972,17.7950723282,291.1558672931,139.8180415621,29.6711538345,74.1294746861,52.3374257534,48.6479925185,61.1709383329,67.5463282971,75.5569991067,11.566798203,71.2273098565,33.0849559849,65.5167091929,58.3082414419,155.0492850825,45.3208165676,153.3025579904,117.5864198838,15.3000937161,15.9941992625
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle),562.694102256,1292.9377857363,583.0464704567,482.1236572037,3068.4325434234,474.8685300251,625.6516571199,298.598667585,177.9980053488,24.8552070488,85.9684215279,316.4590362562,63.4317382963,324.6066439026,355.3096495339,227.7124915194,550.1725980021,534.6618285704,37.9234959148,428.0717712734,362.9658955648,333.7271740585,1119.1582096765,1387.7786937094,1426.6703529786,338.555484191,427.7225713444,1606.6441960017,990.8884275732,537.8075433981
PWY-7242: D-fructuronate degradation,1899.0115316631,65.7868218123,816.4432252542,802.0821216433,2744.9602957789,1299.4338304306,438.0474987104,187.1242170411,112.6164210672,296.7816435846,205.5347132217,258.6540551303,250.9529836315,89.1320795519,230.2738826575,93.2509585991,861.8434137812,1015.8847209054,749.9243025601,984.0944270758,1033.7751222143,679.8492470495,826.8635357469,1033.6638502366,1756.7264520986,5.0854695861,264.3448198381,848.9287344188,221.3341648005,146.0668996966
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes),914.3781082352,421.6722103321,668.0619321751,952.1575680498,1729.7525499474,990.4924959429,326.1848643205,611.5859172636,830.4882755265,315.8591803632,333.6080915465,454.370700736,828.3312681435,404.5545592306,320.9582299447,123.6224425092,721.2488207467,776.1137939217,1680.3282757664,806.4313398845,735.1268236689,539.1615126814,1054.5490439417,992.192231031,1026.3346653562,179.2702416202,657.5593817309,550.2701735509,259.2634157247,155.546641076
PWY-5101: L-isoleucine biosynthesis II,565.2358230162,0.0,21.4730103869,264.0800816898,220.0909671561,187.7570253754,526.0887265082,411.7777811899,140.2153809526,373.3618662039,298.4475545794,422.8369432373,293.6375533987,31.1689329335,68.8538485592,197.9710408388,726.3304556577,399.3631599206,97.1582346675,148.6041482116,653.479203728,242.6150945173,15.9618971805,96.9934404514,171.2776704501,185.0576735758,0.0,39.6746862228,374.9887804472,199.0773504648
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",129.8088587243,15.2254341243,816.9833423594,21.7731649716,78.7258486523,60.5302721872,15.7472037956,156.2799868108,0.0,3.2308978015,3.2310840947,10.8582833508,24.2296720109,38.9568803997,104.9254372297,6.8712476683,12.9354084749,60.8978585965,311.0339610281,38.485675331,4.8818962648,0.0,0.0,38.2025602227,25.0819654763,3.9240449181,20.4621568904,59.4806639362,14.1767347499,3.5113898636
